,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000053260,-0.0215,0.0026,-0.0009,0.0003,18,True
000000001000119684,-0.0202,0.0049,-0.0005,0.0008,14,True
000000001000123617,-0.0219,0.0037,-0.0011,0.0009,14,True
000000001000128743,-0.0196,0.0047,-0.0018,0.0006,15,True
000000001000009117,-0.0209,0.0068,-0.0011,0.0004,13,True
000000001000180084,-0.0248,0.0044,-0.0033,0.0006,16,True
000000001000113342,-0.0207,0.0033,-0.0012,0.0005,13,True
000000001000123585,-0.0176,0.0029,-0.0005,0.0002,13,True
000000001000113606,-0.0232,0.004,-0.0005,0.0005,19,True
000000001000113340,-0.0178,0.0056,-0.0001,0.0007,12,True
000000001000034743,-0.0186,0.0048,-0.002,0.0007,5,True
000000001000111508,-0.0158,0.0025,-0.0002,0.0003,18,True
000000001000117722,-0.0235,0.0061,-0.0046,0.0018,14,True
000000001000118866,-0.0184,0.0038,0.0003,0.0004,11,True
000000001000194075,-0.025,0.0038,-0.0033,0.0008,14,True
000000001000121183,-0.0228,0.0046,-0.0036,0.0007,18,True
000000001000183862,-0.0161,0.0033,-0.0004,0.0006,15,True
000000001000187582,-0.0199,0.0041,0.0002,0.0002,13,True
000000001000194086,-0.0175,0.0027,-0.0051,0.001,5,True
000000001000114091,-0.022,0.006,-0.0001,0.0007,11,True
000000001000114875,-0.0171,0.0036,-0.0018,0.0009,17,True
000000001000176692,-0.0221,0.0039,-0.0024,0.0008,18,True
000000001000173893,-0.0249,0.0059,-0.0044,0.0015,9,True
000000001000178209,-0.0241,0.0033,-0.0005,0.0004,15,True
000000001000008531,-0.0248,0.0033,-0.004,0.0007,20,True
000000001000167463,-0.024,0.0069,0.0035,0.0021,4,True
000000001000139830,-0.0233,0.0038,-0.0026,0.0004,8,True
000000001000148043,-0.025,0.0033,-0.0024,0.0009,18,True
000000001000121202,-0.0211,0.0044,-0.0015,0.0005,17,True
000000001000015743,-0.0216,0.0033,-0.0006,0.0006,15,True
000000001000008196,-0.018,0.0028,-0.0002,0.0003,13,True
000000001000110052,-0.0196,0.0034,-0.0029,0.0014,19,True
000000001000114079,-0.0219,0.0065,-0.004,0.0011,15,True
000000001000008515,-0.0176,0.0027,-0.0031,0.0006,20,True
000000001000008185,-0.0194,0.0027,-0.0007,0.0003,12,True
000000001000187565,-0.0171,0.0042,0.0004,0.0007,13,True
000000001000121207,-0.0207,0.0047,-0.0014,0.001,14,True
000000001000117154,-0.0215,0.003,-0.0008,0.0005,16,True
000000001000008529,-0.0167,0.0027,-0.0026,0.0006,20,True
000000001000176687,-0.0217,0.0035,0.0001,0.0004,17,True
000000001000194084,-0.0228,0.0051,-0.0047,0.0008,13,True
000000001000028505,-0.0197,0.0028,-0.0009,0.0003,13,True
000000001000126235,-0.0246,0.0027,-0.0015,0.0005,19,True
000000001000128264,-0.0174,0.0045,0.0008,0.0008,18,True
000000001000114867,-0.0168,0.004,-0.0015,0.0011,11,True
000000001000062018,-0.0155,0.0051,-0.0001,0.0007,11,True
000000001000187602,-0.0208,0.0039,0.0002,0.0004,13,True
000000001000071645,-0.0181,0.0053,-0.0029,0.001,15,True
000000001000121161,-0.0194,0.0042,-0.0032,0.0008,13,True
000000001000109909,-0.0197,0.0023,-0.0016,0.0006,18,True
000000001000174114,-0.0217,0.0035,-0.0009,0.0005,15,True
000000001000145001,-0.0195,0.0047,-0.0017,0.0006,9,True
000000001000174104,-0.016,0.0027,-0.0037,0.0009,15,True
000000001000015962,-0.022,0.0044,-0.0009,0.0005,20,True
000000001000187020,-0.0242,0.0056,-0.0019,0.001,10,True
000000001000129701,-0.0167,0.0038,-0.0028,0.0007,17,True
000000001000189233,-0.0152,0.0034,-0.0004,0.0003,16,True
000000001000189227,-0.0219,0.004,-0.001,0.0005,8,True
000000001000075012,-0.0154,0.0032,0.0004,0.0002,13,True
000000001000110288,-0.0215,0.0038,0.0003,0.0005,13,True
000000001000114878,-0.0198,0.003,-0.0027,0.0008,14,True
000000001000104209,-0.0154,0.0042,-0.0002,0.0002,20,True
000000001000123378,-0.0198,0.0028,-0.0006,0.0004,18,True
000000001000174112,-0.0247,0.0039,-0.0012,0.0006,12,True
000000001000016094,-0.0157,0.0037,-0.0025,0.0006,11,True
000000001000080386,-0.0194,0.0036,-0.0025,0.0005,19,True
000000001000179477,-0.0207,0.0045,-0.0003,0.0006,17,True
000000001000007059,-0.0168,0.0053,-0.0001,0.0006,12,True
000000001000153532,-0.0209,0.003,0.0007,0.0005,13,True
000000001000176584,-0.0183,0.0032,-0.0016,0.0004,8,True
000000001000046264,-0.0174,0.0055,-0.0005,0.001,12,True
000000001000062044,-0.0159,0.0051,-0.0005,0.0003,14,True
000000001000192673,-0.0188,0.0031,-0.0039,0.0009,11,True
000000001000080411,-0.0179,0.0045,-0.0021,0.0005,16,True
000000001000104033,-0.0186,0.0036,-0.0001,0.0005,17,True
000000001000071650,-0.0233,0.0035,-0.0012,0.0005,17,True
000000001000094985,-0.0164,0.0046,-0.0014,0.0017,11,True
000000001000016124,-0.0153,0.003,-0.0013,0.0005,12,True
000000001000126611,-0.0158,0.0022,-0.0004,0.0002,18,True
000000001000117325,-0.0232,0.0034,-0.0002,0.0003,15,True
000000001000015706,-0.0165,0.004,-0.0018,0.0006,15,True
000000001000008039,-0.0171,0.0039,0.0002,0.0004,20,True
000000001000021851,-0.0163,0.0047,-0.0003,0.0004,19,True
000000001000007393,-0.017,0.0022,-0.0004,0.0003,20,True
000000001000153617,-0.0183,0.002,-0.0009,0.0003,18,True
000000001000015960,-0.0225,0.0045,-0.0008,0.0005,20,True
000000001000155586,-0.0182,0.0021,-0.0009,0.0002,18,True
000000001000121204,-0.0194,0.0033,-0.0009,0.0004,16,True
000000001000147842,-0.0219,0.0058,-0.0017,0.0006,10,True
000000001000156999,-0.0156,0.0033,-0.0002,0.0003,20,True
000000001000076401,-0.0211,0.0051,-0.0023,0.0006,12,True
000000001000016088,-0.0235,0.0038,0.0001,0.0004,20,True
000000001000007403,-0.016,0.0045,-0.0004,0.0005,12,True
000000001000150190,-0.0156,0.0028,-0.0015,0.0005,15,True
000000001000076797,-0.0173,0.0051,-0.0002,0.0006,13,True
000000001000136041,-0.0169,0.0053,-0.0017,0.0008,13,True
000000001000135305,-0.0206,0.0031,-0.0007,0.0005,14,True
000000001000159187,-0.0239,0.0068,-0.0022,0.0006,14,True
000000001000152587,-0.0176,0.0029,-0.0014,0.0005,16,True
000000001000006713,-0.0166,0.0044,-0.0013,0.0011,9,True
000000001000015884,-0.0168,0.0043,-0.0017,0.0008,16,True
000000001000191230,-0.0202,0.0057,-0.0005,0.0005,17,True
000000001000123204,-0.0243,0.0051,-0.0002,0.0004,20,True
000000001000150189,-0.0219,0.0041,-0.0018,0.0006,18,True
000000001000069675,-0.0175,0.0031,-0.0014,0.0015,14,True
000000001000117172,-0.0237,0.0047,-0.0006,0.0004,18,True
000000001000154724,-0.0226,0.0067,-0.0019,0.0007,12,True
000000001000126025,-0.0251,0.0038,-0.0009,0.0002,15,True
000000001000112658,-0.0228,0.004,0.0,0.0003,17,True
000000001000194080,-0.0171,0.0025,-0.0029,0.0013,11,True
000000001000118867,-0.0233,0.0036,0.0002,0.0004,12,True
000000001000129700,-0.0167,0.0038,-0.0021,0.0006,20,True
000000001000123499,-0.0199,0.0055,-0.0018,0.0008,10,True
000000001000052295,-0.0194,0.0036,-0.0023,0.0005,19,True
000000001000178088,-0.0166,0.0033,-0.0005,0.0004,15,True
000000001000181282,-0.0167,0.0044,-0.0021,0.0005,9,True
000000001000008755,-0.0221,0.0027,-0.0015,0.0004,17,True
000000001000118141,-0.0212,0.0042,-0.002,0.0007,17,True
000000001000194221,-0.0219,0.0041,-0.0024,0.001,15,True
000000001000104023,-0.02,0.005,0.0001,0.0002,14,True
000000001000008533,-0.0179,0.0025,-0.0026,0.0006,20,True
000000001000051585,-0.0159,0.0028,0.0001,0.0001,18,True
000000001000016135,-0.0203,0.0036,-0.0027,0.0006,7,True
000000001000064348,-0.0167,0.0037,-0.001,0.0006,19,True
000000001000147156,-0.025,0.0028,-0.0009,0.0003,16,True
000000001000145854,-0.0195,0.0063,0.0001,0.0005,13,True
000000001000050877,-0.0194,0.0034,-0.0002,0.0003,18,True
000000001000092142,-0.0244,0.0056,-0.0015,0.0008,7,True
000000001000021853,-0.0174,0.0029,-0.0009,0.0003,15,True
000000001000008720,-0.0217,0.003,0.0002,0.0004,19,True
000000001000079655,-0.0163,0.0042,-0.0025,0.0005,17,True
000000001000159513,-0.0189,0.0047,-0.0019,0.0008,15,True
000000001000138436,-0.018,0.0036,-0.0004,0.0003,15,True
000000001000178570,-0.0162,0.0039,-0.0002,0.0003,14,True
000000001000171141,-0.0233,0.007,0.0001,0.0003,11,True
000000001000174097,-0.0182,0.0046,-0.0024,0.0008,17,True
000000001000126702,-0.0196,0.0045,0.0003,0.0003,19,True
000000001000169137,-0.0221,0.006,-0.0022,0.0006,4,True
000000001000123406,-0.0248,0.0061,-0.0001,0.0005,20,True
000000001000114903,-0.0162,0.0033,0.0002,0.0002,19,True
000000001000052320,-0.0183,0.0033,-0.0004,0.0002,11,True
000000001000054490,-0.0206,0.0044,-0.0,0.0003,15,True
000000001000028685,-0.0184,0.0032,-0.001,0.0002,18,True
000000001000074998,-0.0165,0.003,0.0003,0.0002,19,True
000000001000151691,-0.0201,0.0053,-0.0025,0.0008,16,True
000000001000202438,-0.0206,0.0059,-0.0002,0.0008,14,True
000000001000176710,-0.0171,0.0053,-0.0006,0.0006,15,True
000000001000021862,-0.0219,0.0053,-0.003,0.0008,19,True
000000001000202458,-0.0226,0.0051,0.0002,0.0007,14,True
000000001000094982,-0.0184,0.0038,-0.0015,0.0006,18,True
000000001000136132,-0.0202,0.0044,-0.0023,0.0005,14,True
000000001000076766,-0.0173,0.0047,-0.0012,0.0004,17,True
000000001000121623,-0.0205,0.0042,-0.0022,0.0004,18,True
000000001000016092,-0.0197,0.0043,-0.0007,0.0004,10,True
000000001000145837,-0.0198,0.0031,-0.0008,0.0003,20,True
000000001000005211,-0.0194,0.0062,-0.0016,0.0009,10,True
000000001000194574,-0.0165,0.0031,-0.0006,0.0003,17,True
000000001000039564,-0.016,0.0038,0.0002,0.0003,16,True
000000001000135858,-0.02,0.0052,-0.0014,0.0005,16,True
000000001000200164,-0.0184,0.0041,-0.0005,0.0002,12,True
000000001000200154,-0.0192,0.0051,-0.0003,0.001,15,True
000000001000200156,-0.0178,0.0038,-0.0011,0.0006,15,True
000000001000182807,-0.0235,0.0044,0.0001,0.0002,17,True
000000001000182811,-0.0208,0.0041,0.0002,0.0002,17,True
000000001000136118,-0.0213,0.0047,-0.0025,0.0006,17,True
000000001000174103,-0.0221,0.0038,-0.0008,0.0005,13,True
000000001000171334,-0.0172,0.0029,-0.0018,0.0004,11,True
000000001000202497,-0.0172,0.0037,-0.0004,0.0005,19,True
000000001000114877,-0.0155,0.0029,-0.0025,0.0006,17,True
000000001000206731,-0.0165,0.0039,-0.0006,0.0005,14,True
000000001000206737,-0.0183,0.0035,-0.0011,0.0005,17,True
000000001000204350,-0.016,0.0041,0.0002,0.0002,19,True
000000001000117171,-0.0211,0.0063,-0.0022,0.0009,19,True
000000001000152766,-0.0154,0.0026,-0.0004,0.0004,18,True
000000001000202052,-0.0164,0.0032,-0.0015,0.0007,13,True
000000001000202035,-0.0163,0.0046,0.0,0.0004,13,True
000000001000205934,-0.022,0.0035,-0.0038,0.0008,16,True
000000001000136082,-0.0166,0.0049,-0.0004,0.0003,11,True
000000001000202053,-0.0193,0.0058,-0.003,0.0009,17,True
000000001000207389,-0.0235,0.0045,-0.003,0.0009,13,True
000000001000174115,-0.0166,0.0019,-0.0009,0.0003,20,True
000000001000151789,-0.0154,0.0041,-0.0022,0.0004,18,True
000000001000208507,-0.0239,0.0036,-0.0009,0.0003,15,True
000000001000208509,-0.0174,0.0051,-0.0018,0.0005,8,True
000000001000191815,-0.0166,0.0027,-0.0007,0.0002,15,True
000000001000206722,-0.0243,0.0058,-0.0005,0.001,16,True
000000001000205910,-0.0192,0.0039,-0.0016,0.0003,17,True
000000001000182984,-0.0204,0.004,0.0001,0.0002,14,True
000000001000201168,-0.0228,0.0065,-0.0001,0.0003,10,True
000000001000163191,-0.0251,0.0054,-0.0007,0.0007,11,True
000000001000131686,-0.0195,0.0026,-0.0012,0.0004,16,True
000000001000209661,-0.0177,0.002,-0.0001,0.0003,19,True
000000001000199054,-0.017,0.0038,-0.0019,0.0004,17,True
000000001000199045,-0.017,0.0039,-0.0022,0.0007,10,True
000000001000209633,-0.0217,0.0058,-0.0016,0.0005,13,True
000000001000209623,-0.0174,0.0033,-0.0018,0.0005,17,True
000000001000209625,-0.0224,0.0046,-0.001,0.0006,11,True
000000001000209652,-0.0197,0.0056,-0.0006,0.0005,11,True
000000001000212420,-0.0163,0.0054,-0.0007,0.0003,17,True
000000001000212454,-0.0177,0.0056,-0.0011,0.0003,17,True
000000001000174099,-0.0177,0.0042,-0.0014,0.0006,16,True
000000001000208445,-0.0182,0.0051,-0.0024,0.0014,9,True
000000001000212421,-0.023,0.0072,-0.0016,0.0005,14,True
000000001000214489,-0.0165,0.0036,-0.0004,0.0008,17,True
000000001000214918,-0.0198,0.0052,0.0003,0.0002,7,True
000000001000213909,-0.0159,0.005,-0.0005,0.0005,16,True
000000001000225842,-0.0185,0.0041,-0.0021,0.0005,11,True
000000001000225831,-0.0239,0.0037,-0.0029,0.0007,17,True
000000001000226153,-0.0209,0.0039,-0.0026,0.0008,12,True
