,item_code,avg_conv_rate,last_price,last_date,avg_unique_views,PE,PE_err,has_enough_stat,pc2,item_skey
2140,000000001000128658,0.016142043382970577,249.99,2021-01-28,34.57281144781145,0.0132,0.0229,False,154.720,155169663915443
2141,000000001000153538,0.028216767634854773,57.99,2021-01-10,63.421052631578945,-0.0594,0.029,False,17.180,15994284408992
2142,000000001000174652,0.0037532016240288527,329.99,2021-02-09,53.723294723294735,-0.0115,0.0038,True,120.560,2284839281283
2143,000000001000176578,0.017663321435360195,129.99,2021-02-19,74.90372670807454,-0.0411,0.0058,True,51.170,49245174912811
2144,000000001000182528,0.0038548445052649454,349.99,2021-02-25,387.6678571428572,-0.0095,0.0024,True,141.050,219920256408182
2145,000000001000184102,0.02439054446087052,129.99,2021-01-24,68.20031412991939,-0.04,0.0074,True,71.129,275664192808043
2146,000000001000192625,0.00893725542079593,179.99,2021-02-25,54.44930023966402,-0.0294,0.0089,True,87.620,220732636744901
2147,000000001000201653,0.0062049684131448846,1049.99,2021-02-03,53.76654564073918,0.0036,0.0085,False,647.649,48069882238807
2148,000000001000007554,0.0219084599570003,129.99,2021-02-25,44.83646616541353,-0.0181,0.0221,False,64.129,200286906464690
2149,000000001000007722,0.0011350725806451615,1199.99,2021-02-25,45.607142857142854,-0.0127,0.0038,True,337.120,216361572479715
2150,000000001000008736,0.00687928337611827,699.99,2021-02-25,334.0922619047619,-0.0219,0.0056,True,255.530,14633544863110
2151,000000001000054573,0.004046653562757465,369.99,2021-02-25,95.84939682539682,-0.0126,0.0018,True,206.030,72384683958615
2152,000000001000092145,0.006856919770467722,419.99,2021-02-25,60.57011904761905,-0.0084,0.0027,True,288.620,67130592224033
2153,000000001000104080,0.0024101207370323904,569.99,2020-07-15,153.43559954102122,-0.0106,0.0017,True,294.829,210245498191796
2154,000000001000110120,0.01111211111111111,82.98999999,2020-10-27,68.57142857142857,-0.0291,0.0046,True,23.399,246067741730027
2155,000000001000117167,0.0013871490977054564,649.99,2020-12-25,262.6605535878263,-0.0166,0.0033,True,206.270,250246354274410
2156,000000001000118632,0.010475172216879769,199.99,2020-08-01,55.26741001564945,-0.0261,0.0104,False,62.340,64241910380653
2157,000000001000123742,0.0042026806722689075,159.99,2021-02-09,167.4814814814815,-0.0228,0.0057,True,53.880,150314171622217
2158,000000001000135893,0.01843792222625404,979.99,2021-01-08,97.85714285714286,-0.0086,0.0049,False,669.690,278548882171951
2159,000000001000167680,0.009810951629765457,249.99,2020-12-25,34.35599296536797,-0.0112,0.0033,True,149.419,93752931021034
2160,000000001000173828,0.010490510221017733,799.99,2021-02-25,115.57142857142857,-0.0113,0.0037,True,525.139,154633886297033
2161,000000001000174115,0.01125578927203065,144.99,2021-02-25,134.70967741935485,-0.0166,0.0019,True,65.870,116829500773451
2162,000000001000176710,0.015288891046386192,139.99,2021-02-18,141.16941529235385,-0.0171,0.0053,True,39.219,159138380923629
2163,000000001000178607,0.0030097094220110847,379.99,2021-02-25,194.30769230769232,-0.0105,0.0072,False,128.720,151122389940884
2164,000000001000180115,0.004812941198213676,274.99,2020-12-04,76.30634920634921,-0.0173,0.0067,False,181.810,148556599396082
2165,000000001000192672,0.0028606262078851442,669.99,2020-12-25,156.8253968253968,-0.0053,0.0033,False,418.209,93607199908949
2166,000000001000006303,0.003814309586009526,479.99,2021-02-15,243.5826612903226,0.0136,0.0109,False,171.780,8035684664898
2167,000000001000009117,0.00502062114379565,979.99,2021-02-09,76.33390973813768,-0.0209,0.0068,True,371.019,280364061057317
2168,000000001000012539,0.013687167037193146,149.99,2020-12-30,52.51840078744717,-0.0114,0.0055,False,73.650,173444240504022
2169,000000001000016075,0.008949460890503488,349.99,2021-02-04,105.63267973856209,-0.019,0.003,True,158.759,230514194491857
2170,000000001000016105,0.008485848484848485,104.99,2021-02-25,68.75,-0.0398,0.005,True,50.270,16115971239550
2171,000000001000016144,0.005996080130280272,269.99,2021-02-25,121.21130952380952,-0.0109,0.0057,False,109.380,69541946784774
2172,000000001000021843,0.0026488772900433374,1299.99,2021-02-22,49.959149861474444,-0.0072,0.0047,False,749.809,225060915272481
2173,000000001000021927,0.012781226664153131,124.99,2021-01-31,53.725,-0.0271,0.0027,True,,205569649120227
2174,000000001000046373,0.02329292546583851,61.99,2021-01-28,64.4,-0.0286,0.0056,True,41.240,201947197838358
2175,000000001000056962,0.004512278195488722,479.99,2021-02-13,110.83333333333333,-0.0074,0.0028,False,198.639,31233641929698
2176,000000001000113635,0.006794478260869565,169.99,2021-01-17,22.303030303030305,-0.0537,0.0134,True,72.269,257642855383436
2177,000000001000117079,0.03224064965648854,79.99,2020-12-22,109.35019366598316,-0.0308,0.0159,False,38.689,3972844844530
2178,000000001000118957,0.013568516276470082,299.99,2021-02-25,71.26488095238095,-0.0157,0.0034,True,115.140,51126360439840
2179,000000001000128545,0.0005329148936170214,629.99,2021-02-25,27.790178571428573,-0.0001,0.0023,False,444.079,227313169461194
2180,000000001000171102,0.007405632703862785,99.99,2021-02-21,137.1431066302119,-0.0329,0.011,False,61.490,205422071711431
2181,000000001000178067,0.009281612922689766,349.99,2020-12-31,95.69151785714286,-0.0089,0.0027,True,183.940,98029733985309
2182,000000001000179420,0.0033915038157826182,399.99,2021-02-25,138.9476911976912,-0.0112,0.0142,False,173.599,120263364954085
2183,000000001000005726,0.015352092093481656,99.99,2021-02-25,107.6504172156346,-0.0234,0.004,True,41.240,140675761544268
2184,000000001000008185,0.00729583282674772,179.99,2021-02-25,132.66129032258064,-0.0194,0.0027,True,65.480,109907397386514
2185,000000001000008866,0.004202553145323976,629.99,2021-01-27,159.65178571428572,-0.012,0.0032,True,332.620,217087643646402
2186,000000001000012856,0.007324026851098454,469.99,2020-12-31,55.86363636363637,-0.01,0.002,True,251.970,104190543437318
2187,000000001000015496,0.004857455910075101,699.99,2021-02-25,396.15119709796767,-0.0029,0.0031,False,404.600,69020140231167
2188,000000001000027363,0.004100505810973592,529.99,2021-02-25,76.38333333333334,-0.0027,0.0038,False,200.970,257992621087928
2189,000000001000048012,0.004351047086784662,449.99,2021-02-25,86.57919219287913,-0.0157,0.0031,True,190.300,239413401716274
2190,000000001000079752,0.001832303714955701,419.99,2021-01-04,33.650487012987014,-0.0035,0.004,False,239.550,183777993079708
2191,000000001000104011,0.009103380483822768,349.99,2020-10-23,44.28143547273982,-0.0091,0.0028,True,228.509,26129103545986
2192,000000001000110460,0.004598057137931516,209.99,2021-02-25,86.90019474196689,-0.0139,0.0042,True,119.440,223580265422335
2193,000000001000114706,0.143048063857268,32.99,2021-02-16,33.51591031149302,-0.2224,0.1132,False,17.530,91370847446393
2194,000000001000123809,0.0017176141551030343,649.99,2021-02-25,56.96417337670855,-0.0089,0.0029,True,247.819,8166652763131
2195,000000001000188889,0.027614412228796844,134.99,2021-02-21,144.85714285714286,-0.0339,0.0157,False,62.960,159734430007289
2196,000000001000208633,0.0019408642095053346,329.99,2021-02-25,73.64285714285714,0.0008,0.0048,False,193.680,15725275042416
2197,000000001000208737,0.004677426164749622,2099.99,2020-12-16,27.28,-0.0066,0.0029,False,143.789,167840528394277
2198,000000001000209641,0.006410811006114507,249.99,2020-12-26,37.023809523809526,-0.0099,0.0038,False,145.599,229778787493672
2199,000000001000213238,0.004302812244239724,569.99,2020-12-22,49.168269230769226,-0.0136,0.0037,True,284.910,151147032528571
2200,000000001000008035,0.011709544284017753,269.99,2021-02-25,64.2827380952381,-0.011,0.0032,True,105.750,15837031295463
2201,000000001000012550,0.012127277469155843,229.99,2021-02-06,52.946857984377004,-0.0641,0.0145,True,97.469,137298974105668
2202,000000001000012577,0.006070210331003153,319.99,2021-01-29,112.30898989898989,-0.0081,0.0025,True,171.960,124726873119748
2203,000000001000012595,0.006451288868436106,349.99,2021-02-25,74.4606334841629,-0.0058,0.0045,False,172.599,120174343534478
2204,000000001000012729,0.05065459477124183,124.99,2020-11-27,55.63636363636363,-0.0269,0.007,True,73.950,82068978211116
2205,000000001000015705,0.0019583302016050108,299.99,2020-10-05,212.875,-0.0075,0.0032,False,165.080,192885450218886
2206,000000001000016101,0.013411728582866293,149.99,2021-02-25,614.8923076923077,-0.034,0.0041,True,54.479,222312799756509
2207,000000001000021903,0.0106554901065449,184.99,2021-02-22,146.0,-0.0132,0.0043,True,123.860,8403177563876
2208,000000001000032233,0.00545680092479054,799.99,2020-11-02,30.866561571234143,0.0001,0.0035,False,473.089,202347050603111
2209,000000001000050873,0.011260229736532975,469.99,2021-02-25,33.69230769230769,-0.0199,0.0036,True,218.370,13324091265648
2210,000000001000057677,0.0024918940689368043,149.99,2021-02-01,39.873856727464975,-0.0106,0.0091,False,77.780,31887932412934
2211,000000001000062038,0.005263152420684518,1549.99,2021-02-25,47.180151515151515,-0.0068,0.0046,False,866.130,72185671059643
2212,000000001000076669,0.0029883989704866843,399.99,2021-02-25,249.85153062108463,-0.0108,0.0041,False,235.360,135775442082647
2213,000000001000076756,0.010930018731733616,329.99,2021-01-24,91.45064935064934,-0.0123,0.0042,False,225.680,20410060314605
2214,000000001000079665,0.021528100074030027,159.99,2021-02-17,85.30653473510617,-0.0231,0.0054,True,117.860,28428714014044
2215,000000001000080427,0.006690047083978734,209.99,2021-02-18,72.40117633030567,-0.0143,0.0045,True,130.120,202412304949177
2216,000000001000080458,0.02168531669188099,84.99,2021-02-25,94.42857142857143,-0.0381,0.0192,False,38.520,190779782002100
2217,000000001000091516,0.0038713668165350546,289.99,2021-02-25,65.9,-0.0144,0.0024,True,191.970,130341282058175
2218,000000001000109910,0.00980329196569919,239.99,2021-02-23,53.04365079365079,-0.0228,0.0024,True,74.400,227893104644055
2219,000000001000119376,0.004228965322474714,819.99,2021-02-25,21.596723537900008,0.0037,0.0096,False,472.970,176515333915898
2220,000000001000123452,0.008049200419278835,159.99,2021-02-12,92.72380952380952,-0.0121,0.0052,False,53.810,108720588203389
2221,000000001000123695,0.01292618076438539,199.99,2021-02-25,57.87224942396313,-0.0109,0.0051,False,78.480,269001353266444
2222,000000001000125820,0.008365509890790181,194.99,2021-02-25,100.06428571428572,-0.0113,0.0084,False,87.819,208373850794289
2223,000000001000128745,0.008519246235301021,259.99,2021-01-30,40.511752136752136,-0.018,0.0064,False,156.840,225017990728761
2224,000000001000136206,0.038400361782163626,89.99,2021-02-25,28.39920634920635,-0.1001,0.0135,True,58.280,37362592886047
2225,000000001000145313,0.0026822318640737095,799.99,2021-02-25,60.47321428571429,-0.0096,0.0039,False,313.160,80374828659069
2226,000000001000151257,0.0037818107388568464,199.99,2021-02-05,98.71846150417579,-0.0094,0.0024,True,100.670,250112953447129
2227,000000001000151269,0.00014779976512037583,869.99,2021-02-21,108.2468482905983,-0.0015,0.0074,False,504.009,103570496749359
2228,000000001000176642,1e-06,819.99,2021-02-25,30.357142857142858,0.0097,0.01,False,539.500,79359808744097
2229,000000001000176706,0.014837136360087606,139.99,2021-02-17,140.52714285714285,-0.024,0.006,True,42.590,76242631360708
2230,000000001000187565,0.009511167938540196,189.99,2021-02-17,68.92694329433132,-0.0171,0.0042,True,63.979,246848932339739
2231,000000001000005777,0.010870565217391303,79.99,2020-12-01,65.71428571428571,-0.0152,0.0076,False,48.090,276156840835286
2232,000000001000006757,0.002193982456140351,449.99,2021-02-25,46.53061224489796,-0.0086,0.002,True,200.400,241269647600955
2233,000000001000009868,0.0017800608603604085,1999.99,2021-02-03,45.86211828230804,-0.0069,0.0051,False,775.730,239676457250554
2234,000000001000012568,0.004865787009593105,599.99,2021-02-25,130.25665584415583,-0.0066,0.0034,False,330.790,149199056115946
2235,000000001000012828,0.004315923072448594,419.99,2021-02-25,87.4469696969697,-0.008,0.0026,True,223.039,32672076735193
2236,000000001000016031,0.006295371660689454,159.99,2021-02-25,210.2,-0.0038,0.0055,False,63.869,271445413712012
2237,000000001000016046,0.003318108933706298,259.99,2021-02-25,40.39215969215969,-0.0167,0.0038,True,141.270,205746735983960
2238,000000001000016125,0.010647070347562885,249.99,2021-02-21,228.11904761904762,-0.0141,0.0025,True,127.440,263392468867237
2239,000000001000016129,0.010583793251107483,129.99,2021-02-13,128.11918324291742,-0.0309,0.0041,True,49.100,233757668580924
2240,000000001000052295,0.006185939491792962,99.99,2021-02-25,97.07211538461539,-0.0194,0.0036,True,53.719,175515468883505
2241,000000001000072209,0.004827584531122811,189.99,2021-02-17,44.55681818181819,-0.0399,0.0141,False,133.750,261239993871359
2242,000000001000145311,0.0027454305311649476,549.99,2021-02-22,102.21905745769382,-0.0037,0.0047,False,221.259,131064180521822
2243,000000001000151788,0.005806515239477504,87.99,2021-01-04,159.0,-0.0106,0.006,False,31.579,83359054340279
2244,000000001000182530,0.0020658683482914254,429.99,2021-02-25,308.31445416004243,-0.0057,0.0024,False,180.460,227727454717448
2245,000000001000189227,0.014493753623188405,114.99,2020-11-24,69.0,-0.0219,0.004,True,70.730,134864707958357
2246,000000001000189796,0.02696973412548054,99.99,2021-02-23,50.489087301587304,-0.0108,0.0055,False,57.280,33593026383617
2247,000000001000200154,0.014797206382348091,79.99,2021-02-23,83.75486111111111,-0.0192,0.0051,True,40.240,277992341304870
2248,000000001000006304,0.0021296267370109457,479.99,2021-02-25,72.77077077077077,-0.0052,0.0115,False,172.199,47969495769486
2249,000000001000006517,0.0013487088948787064,1299.99,2021-02-25,21.396464646464647,-0.0082,0.0041,False,475.670,108381812459477
2250,000000001000006527,0.0009833182711198429,1299.99,2021-02-25,23.937106918238996,-0.007,0.0034,False,479.250,234881221705998
2251,000000001000007590,0.0021962283474545206,249.99,2021-02-25,100.80699604743083,-0.0072,0.0027,False,110.110,66588890717731
2252,000000001000008015,0.007533149588801825,269.99,2021-02-22,136.87731092436977,-0.0185,0.004,True,90.459,226684679854718
2253,000000001000008536,0.014760111179761686,139.99,2021-02-25,51.80357142857142,-0.0225,0.0035,True,35.200,176153839340680
2254,000000001000012499,0.0019660464448833636,649.99,2021-02-25,209.1914336016914,-0.0009,0.003,False,291.779,187444696818720
2255,000000001000016036,0.007724922902494331,104.99,2021-02-25,50.666666666666664,-0.0297,0.0054,True,36.570,101540004679971
2256,000000001000022466,0.01999649924913619,169.99,2021-02-16,32.29071669071669,-0.0718,0.0134,True,92.590,66236478610215
2257,000000001000022604,0.019440530861252626,169.99,2021-02-12,30.31609977324263,-0.0581,0.0147,True,91.640,27515654540897
2258,000000001000024087,0.009482837606837605,229.99,2020-10-21,20.416666666666664,-0.0238,0.0164,False,129.930,179335995623249
2259,000000001000024313,0.09362800717995146,154.99,2021-02-25,25.04081632653061,-0.0371,0.0144,False,87.840,41992615911459
2260,000000001000030932,0.0021688277541732233,629.99,2021-02-17,119.19440012172211,-0.0029,0.0027,False,435.649,88441968927397
2261,000000001000050773,0.0029865730617194847,239.99,2021-02-12,332.94805194805195,-0.0108,0.0029,True,122.970,89056401284942
2262,000000001000053473,0.004607438797633766,879.99,2021-02-22,27.31983608258118,-0.0142,0.0058,False,513.759,151707703968758
2263,000000001000073145,0.01914132680049815,119.99,2021-02-15,30.44642857142857,0.0092,0.0313,False,74.450,190694642778381
2264,000000001000092553,0.02027682159624413,119.99,2021-02-23,48.39714285714285,-0.0265,0.0095,False,64.540,47359064340687
2265,000000001000092555,0.0235837664399093,114.99,2021-02-25,105.0,-0.0427,0.0157,False,63.640,122543595655247
2266,000000001000119232,0.002668788051193557,849.99,2021-02-25,101.127886002886,0.0024,0.0044,False,353.740,258107443451884
2267,000000001000123395,0.03917060531189219,56.99,2021-02-19,146.1357142857143,-0.0369,0.0087,True,30.420,278811724102870
2268,000000001000126027,0.016844328714435565,419.99,2021-02-25,93.09663865546219,-0.0129,0.0029,True,278.959,84940183729311
2269,000000001000145860,0.0023923942085885904,529.99,2021-02-08,65.12708872884772,-0.0017,0.0026,False,363.139,209666875296471
2270,000000001000151796,0.0016786080658484728,499.99,2021-01-31,151.93595927881643,-0.0041,0.0038,False,285.800,186448882969912
2271,000000001000152795,0.004683863138862744,479.99,2021-02-13,67.66071428571428,-0.006,0.0072,False,196.870,201424641495646
2272,000000001000153533,0.02604511074612858,59.99,2021-02-22,185.30434782608697,-0.0235,0.0047,True,21.160,83209366763861
2273,000000001000159186,0.013802950599035375,149.99,2021-01-27,44.24505082335965,-0.0288,0.0063,True,72.859,219432927150383
2274,000000001000176640,0.002141485390030419,799.99,2021-01-31,67.58344155844156,0.005,0.0064,False,539.500,89614939788685
2275,000000001000189754,0.003182074148124623,1149.99,2021-01-07,48.23598047264465,0.0023,0.0108,False,553.649,92315615539385
2276,000000001000005403,1e-06,1299.99,2020-11-04,21.428571428571427,0.0032,0.0087,False,583.990,275219269154535
2277,000000001000008000,0.011520340366193767,279.99,2021-02-25,168.30612244897958,-0.016,0.0031,True,104.520,40898643840062
2278,000000001000008068,0.0030191086519114688,214.99,2021-01-09,55.22222222222222,-0.0251,0.0043,True,57.799,27198946181573
2279,000000001000008699,0.005200786148892064,429.99,2021-02-25,152.54166666666666,-0.0133,0.0034,True,178.020,226211086291457
2280,000000001000015723,0.012087500010255757,349.99,2021-02-05,358.125,-0.0065,0.0023,False,156.759,248986139630276
2281,000000001000015751,0.00774812943611081,179.99,2021-02-25,36.07400984852649,-0.0067,0.0045,False,88.930,55779649136852
2282,000000001000027351,0.010114751295645609,194.99,2021-02-25,127.70238095238095,-0.0143,0.0035,True,86.280,167994020781091
2283,000000001000027367,0.008316806745126117,479.99,2021-02-25,38.6,-0.0114,0.0033,True,232.190,96350807215967
2284,000000001000071049,0.013021053876085004,124.99,2021-02-25,66.82,-0.0086,0.0056,False,70.629,2448318672390
2285,000000001000071059,0.004780639060038628,1199.99,2021-02-05,41.937656105406674,-0.0072,0.0024,False,699.169,68408548064374
2286,000000001000071146,0.004929146472264119,1699.99,2021-02-08,21.494967532467534,-0.0077,0.0032,False,978.630,69908301416998
2287,000000001000124846,0.0055479110189027205,319.99,2021-02-04,116.02424242424243,-0.0116,0.0045,False,124.540,237549245242887
2288,000000001000127437,0.011451381679389312,479.99,2021-02-25,19.40740740740741,-0.0074,0.0057,False,261.480,123894115461420
2289,000000001000152739,0.012172684817424726,399.99,2021-02-25,669.0,-0.0264,0.0038,True,154.759,162106022825496
2290,000000001000173700,0.019994491743111423,119.99,2021-02-19,259.31043956043953,-0.0344,0.0069,True,50.340,175078134472797
2291,000000001000188891,0.010487818277172628,319.99,2021-02-23,102.28174603174602,-0.0638,0.0134,True,122.680,52638967279442
2292,000000001000198642,0.004135265646557131,529.99,2021-02-25,48.72222222222223,0.0204,0.0189,False,326.680,151487110131135
2293,000000001000205092,0.0027901138056400476,499.99,2021-01-20,62.775627943485084,-0.0026,0.0024,False,276.220,169149483751434
2294,000000001000208890,0.01679136580050321,139.99,2021-02-11,34.265393430099316,-0.0259,0.0036,True,94.099,70469457645532
2295,000000001000014946,0.001146253018862015,1099.99,2021-02-25,194.66768867767703,-0.0118,0.0031,True,469.370,84423349855069
2296,000000001000024348,0.0034589093442769724,499.99,2021-02-10,23.64861111111111,-0.0082,0.0055,False,294.370,246358691017754
2297,000000001000025186,0.012327656394453004,379.99,2021-01-31,23.178571428571427,-0.0419,0.0099,True,213.090,238012180240193
2298,000000001000030879,0.005326611645908817,329.99,2021-02-13,104.90494977379035,0.0006,0.0039,False,180.500,10401867728135
2299,000000001000031385,0.002884373296027139,379.99,2021-02-17,71.72329768203578,-0.0052,0.0043,False,258.199,221934600954590
2300,000000001000032622,0.0070073467925935605,269.99,2021-02-11,486.1873922902494,-0.0069,0.0025,False,152.509,33565202660085
2301,000000001000033640,0.006097168322988721,349.99,2021-02-25,103.51475303696938,-0.0106,0.0021,True,199.960,189901990951973
2302,000000001000039624,0.02125124828053909,119.99,2021-02-25,33.56571075123707,-0.0215,0.0033,True,58.990,58107939431732
2303,000000001000054939,0.006127745661495977,549.99,2021-02-19,249.64996663648623,-0.0105,0.0028,True,292.149,162375374443135
2304,000000001000071047,0.012725667486492431,869.99,2021-02-25,80.2875,-0.0128,0.0101,False,496.209,23516453329146
2305,000000001000082124,0.027248956403269756,154.99,2021-02-25,20.97142857142857,-0.0678,0.0406,False,89.920,277265802210092
2306,000000001000092560,0.004579754578754578,229.99,2021-01-06,27.9281045751634,-0.0505,0.0149,True,139.250,149333130450722
2307,000000001000114123,0.007145143603289908,429.99,2021-02-25,256.26153846153846,-0.033,0.0035,True,141.039,192252758064061
2308,000000001000119827,0.008023183247142086,249.99,2021-02-25,143.97124011584387,-0.0095,0.0043,False,145.690,2741204919379
2309,000000001000123648,0.005395099021737492,479.99,2021-01-07,82.92873851294904,-0.0133,0.0035,True,318.769,17890697299181
2310,000000001000127878,0.005235352066277439,289.99,2021-02-25,79.15714285714286,-0.0102,0.0029,True,133.690,212381532442249
2311,000000001000128192,0.022850681736575812,124.99,2021-02-25,61.27,-0.0177,0.0098,False,70.140,87775537183461
2312,000000001000134213,0.03153035566796584,139.99,2021-02-25,36.12987012987013,-0.0563,0.0075,True,82.299,113572203404663
2313,000000001000160498,0.003410090909090909,969.99,2021-01-04,110.0,-0.0035,0.003,False,601.590,257467591450301
2314,000000001000161914,0.0030874197530864197,119.99,2021-02-18,208.28571428571428,-0.0176,0.0043,True,39.680,55802229332412
2315,000000001000164005,0.004548678602557072,209.99,2021-02-11,72.60634920634921,-0.0186,0.0039,True,129.009,137553388378425
2316,000000001000167288,0.005077001798176341,699.99,2020-05-07,75.6,-0.0047,0.0047,False,381.899,98025766393396
2317,000000001000196336,0.0008397680873350493,529.99,2021-02-14,87.76679986679987,-0.0018,0.0029,False,326.160,188564028928133
2318,000000001000199056,0.004659749115357396,579.99,2021-02-25,77.6734693877551,-0.0127,0.004,True,239.770,194277474485047
2319,000000001000202441,0.03640272321336733,209.99,2020-12-29,31.186008499509644,-0.0141,0.005,False,118.010,17084633760078
2320,000000001000005177,0.003914446649957077,799.99,2021-02-25,167.77092859380411,-0.01,0.0039,False,354.699,46102348697759
2321,000000001000008014,0.006776538568450313,429.99,2021-02-25,177.1076923076923,-0.0111,0.0027,True,110.940,170248428817467
2322,000000001000008049,0.003707343549536707,319.99,2021-02-25,107.92307692307692,-0.0122,0.0029,True,119.020,198025059863765
2323,000000001000024327,0.032715381849104046,134.99,2020-12-28,37.04190476190476,-0.0459,0.0179,False,75.450,162758218306117
2324,000000001000037772,0.011714057081132115,179.99,2021-02-13,34.2801533864912,-0.0161,0.0037,True,88.439,200434777183622
2325,000000001000065867,0.005648723261560184,134.99,2021-02-25,128.77272727272728,-0.0103,0.0061,False,94.439,182878123210123
2326,000000001000071126,0.006089666205967342,1849.99,2021-02-17,20.146825396825395,0.0029,0.0095,False,1060.619,8908795844138
2327,000000001000080401,0.0024637121998939905,819.99,2021-02-25,61.021802439984256,-0.0043,0.0038,False,476.009,255016319149263
2328,000000001000092197,0.01752178724533514,249.99,2020-12-30,71.8943475572047,-0.0257,0.0109,False,168.330,128470261991695
2329,000000001000119255,0.006560855017699797,379.99,2021-02-25,254.91880341880338,-0.0104,0.0021,True,153.180,248784925792308
2330,000000001000122579,0.015486765885426095,129.99,2021-02-21,95.05200893561933,-0.0291,0.004,True,51.259,6512831801294
2331,000000001000123078,0.011857063683992463,299.99,2021-02-25,50.322295994859715,-0.0137,0.005,False,162.900,156379683656804
2332,000000001000126893,0.008468387592619177,329.99,2021-02-01,83.9925925925926,0.0003,0.006,False,180.380,163105966486245
2333,000000001000153557,0.016981210114830197,67.99,2021-02-22,177.95652173913044,-0.0402,0.0051,True,20.149,105187647955746
2334,000000001000176445,0.034709831469340535,109.99,2021-02-22,60.30232558139535,-0.0273,0.0075,True,50.479,254952496345729
2335,000000001000187768,0.023256813953488373,264.99,2021-02-23,90.77777777777777,0.001,0.0048,False,146.300,103687986225075
2336,000000001000210852,0.008686633045759595,919.99,2021-02-15,51.75892857142858,-0.0058,0.0055,False,645.639,188623271169147
2337,000000001000215175,0.009457575809533821,319.99,2021-02-10,46.20842953342953,-0.0123,0.0087,False,221.000,67715084969361
2338,000000001000008140,0.0025262525252525256,219.99,2021-02-10,56.57142857142857,-0.0448,0.0106,True,87.569,127346631066336
2339,000000001000014957,0.004320341536789048,529.99,2021-01-27,27.720762108262107,-0.0083,0.0061,False,366.009,101683572061589
2340,000000001000015964,0.0070416197617069074,179.99,2021-02-25,114.08703703703704,-0.0216,0.0044,True,73.750,66469825280307
2341,000000001000035448,0.004549583435725777,129.99,2021-02-16,191.52589773614363,0.008,0.0084,False,61.060,252872801441127
2342,000000001000036721,1e-06,899.99,2021-02-15,90.65277777777777,-0.0049,0.002,False,523.100,6787900560016
2343,000000001000039130,0.005009440620741554,579.99,2021-02-25,31.588383838383837,-0.007,0.0041,False,259.610,88837361836122
2344,000000001000071036,0.009303531698711384,919.99,2021-02-25,97.72111459968605,-0.0114,0.0047,False,524.809,243492195116622
2345,000000001000114009,0.0028324028314028315,274.99,2021-02-21,159.63194444444446,-0.0135,0.0045,True,125.300,202498930410110
2346,000000001000123451,0.006380830682656986,194.99,2021-02-25,97.97138047138047,-0.0168,0.0047,True,56.810,229616101357016
2347,000000001000123469,0.006118706957517289,349.99,2021-02-13,152.35182441397612,-0.0149,0.0033,True,182.669,38005967066548
2348,000000001000123696,0.004880812036869691,299.99,2021-02-08,115.27083333333333,-0.0113,0.0061,False,92.430,87036057140991
2349,000000001000133137,0.009384334509238009,209.99,2021-02-25,69.0185480670763,-0.0376,0.0069,True,110.150,214990236586547
2350,000000001000164014,0.0025291407113102048,274.99,2021-02-25,127.16507936507938,-0.0134,0.0039,True,165.330,170067711391263
2351,000000001000172230,1e-06,519.99,2021-01-27,57.27272727272727,-0.0187,0.0039,True,306.360,170475137773761
2352,000000001000178634,0.0007101191133184467,299.99,2021-02-25,224.25373851294904,-0.0061,0.002,True,153.419,266606750985776
2353,000000001000179333,0.01112034766493699,119.99,2021-01-20,168.625,-0.0019,0.0085,False,58.969,226043324470337
2354,000000001000005179,0.004387746406918304,1090.0,2021-02-25,70.63860632429682,-0.0074,0.005,False,414.029,127084103874559
2355,000000001000006102,0.016207205768876295,85.99,2021-02-23,101.44126984126984,-0.0396,0.0087,True,39.619,54358093789905
2356,000000001000016124,0.006762906876753053,299.99,2021-02-25,115.98076923076923,-0.0153,0.003,True,128.699,135548881433591
2357,000000001000016130,0.011965107676969093,109.99,2021-02-15,55.72222222222222,-0.0301,0.0045,True,49.799,10212811239854
2358,000000001000028682,0.00441111976034285,299.99,2021-02-19,298.6692063492063,-0.0074,0.0041,False,194.319,164708256253600
2359,000000001000048010,0.004166662110655394,299.99,2021-02-25,154.40619640268764,-0.0171,0.0033,True,141.389,266783578959943
2360,000000001000056978,0.01775377952307019,119.99,2021-01-18,44.10714285714286,0.0005,0.01,False,48.270,196052038069516
2361,000000001000092243,0.00743145852915026,109.99,2021-02-25,162.3298969072165,-0.0158,0.0124,False,57.939,132365330506715
2362,000000001000111742,0.008227949733165495,89.99,2021-02-25,218.79336734693877,-0.0111,0.003,True,44.799,245637462662802
2363,000000001000119235,0.0015663132603341702,849.99,2021-02-25,62.809340659340656,0.0017,0.003,False,351.380,260597104304886
2364,000000001000152209,0.0036506350364963504,419.99,2021-02-25,25.849056603773583,-0.006,0.0026,False,151.389,102237582547327
2365,000000001000163167,0.01642696889263712,199.99,2021-02-25,50.46140249203129,-0.0373,0.0072,True,91.939,172564674893084
2366,000000001000166861,1e-06,1499.99,2021-02-25,39.82,0.0013,0.0112,False,820.190,271088483752261
2367,000000001000176583,0.0031808915686693524,399.99,2021-02-25,33.16059822076979,-0.0024,0.0061,False,197.949,177849512963214
2368,000000001000179044,0.015101037750094375,269.99,2021-02-25,126.14285714285714,-0.0109,0.0032,True,143.680,158973162756363
2369,000000001000182326,0.003841745233489451,599.99,2020-10-06,31.730128205128203,-0.0045,0.0036,False,370.069,233756102910259
