,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000134818,-0.0138,0.0027,0.0001,0.0003,13,True
000000001000127757,-0.0097,0.0028,-0.0006,0.0002,16,True
000000001000126027,-0.0129,0.0029,-0.0016,0.0006,16,True
000000001000123459,-0.0143,0.0022,-0.0006,0.0001,15,True
000000001000166781,-0.0138,0.0034,-0.0008,0.0007,16,True
000000001000037756,-0.0111,0.0023,-0.0002,0.0001,15,True
000000001000130396,-0.0074,0.0024,-0.0008,0.0002,16,True
000000001000008758,-0.0122,0.0034,-0.0008,0.0003,17,True
000000001000006347,-0.0134,0.0036,-0.001,0.001,10,True
000000001000183574,-0.0085,0.0026,-0.0007,0.0002,20,True
000000001000151282,-0.0144,0.0046,-0.0019,0.0004,16,True
000000001000071027,-0.0091,0.0024,-0.0019,0.0004,15,True
000000001000091516,-0.0144,0.0024,-0.0006,0.0002,15,True
000000001000053657,-0.0101,0.0029,0.0003,0.0001,11,True
000000001000123152,-0.0129,0.0038,0.0004,0.0001,13,True
000000001000008003,-0.0096,0.0028,-0.0004,0.0004,14,True
000000001000117326,-0.0137,0.0029,0.0,0.0006,16,True
000000001000008807,-0.0125,0.0032,-0.0003,0.0003,20,True
000000001000191253,-0.0099,0.0027,-0.0019,0.0003,12,True
000000001000027367,-0.0114,0.0033,-0.0009,0.0004,15,True
000000001000008014,-0.0111,0.0027,-0.0006,0.0004,17,True
000000001000008049,-0.0122,0.0029,-0.0006,0.0007,16,True
000000001000194074,-0.0149,0.0036,-0.0027,0.0007,14,True
000000001000116632,-0.008,0.0021,-0.0002,0.0002,17,True
000000001000123622,-0.0147,0.0025,-0.0003,0.0003,18,True
000000001000008048,-0.0142,0.0022,0.0001,0.0001,17,True
000000001000050883,-0.0121,0.0038,0.0001,0.0002,19,True
000000001000119210,-0.0111,0.0029,0.0002,0.0001,16,True
000000001000027348,-0.0099,0.0022,-0.0007,0.0003,18,True
000000001000031110,-0.0116,0.0032,-0.0005,0.0003,13,True
000000001000031109,-0.01,0.0027,0.0001,0.0002,14,True
000000001000086543,-0.0083,0.0021,-0.0012,0.0002,20,True
000000001000086541,-0.0075,0.0019,-0.0006,0.0002,19,True
000000001000153433,-0.0145,0.0029,0.0001,0.0002,17,True
000000001000016063,-0.0142,0.0036,-0.0015,0.0008,15,True
000000001000183865,-0.0113,0.0036,-0.0005,0.0003,17,True
000000001000012835,-0.0063,0.0014,0.0002,0.0001,17,True
000000001000127964,-0.011,0.0027,-0.0026,0.0004,11,True
000000001000036214,-0.0148,0.0032,-0.0007,0.0006,14,True
000000001000030982,-0.0135,0.0031,0.0,0.0001,14,True
000000001000182841,-0.0139,0.0029,-0.0001,0.0002,19,True
000000001000130402,-0.0101,0.0025,-0.0007,0.0001,17,True
000000001000182822,-0.0118,0.0032,0.0002,0.0002,15,True
000000001000118981,-0.0138,0.0044,-0.0025,0.0004,13,True
000000001000125871,-0.0109,0.0036,-0.0011,0.0008,19,True
000000001000111742,-0.0111,0.003,-0.0034,0.0006,14,True
000000001000118250,-0.0087,0.0022,-0.0005,0.0001,17,True
000000001000193121,-0.0136,0.0027,-0.0004,0.0003,15,True
000000001000015756,-0.0116,0.0024,0.0004,0.0002,18,True
000000001000193120,-0.0134,0.0032,-0.0002,0.0002,15,True
000000001000135312,-0.0142,0.0023,-0.0017,0.0003,16,True
000000001000050869,-0.0101,0.0033,0.0,0.0001,20,True
000000001000172762,-0.0079,0.0024,-0.0013,0.0003,14,True
000000001000051410,-0.0056,0.0012,-0.0006,0.0002,16,True
000000001000182852,-0.0122,0.0039,0.0001,0.0002,19,True
000000001000197490,-0.0097,0.0027,0.0003,0.0002,17,True
000000001000030827,-0.0121,0.0036,-0.0008,0.0004,13,True
000000001000118984,-0.014,0.0032,-0.0009,0.0003,15,True
000000001000182823,-0.014,0.0031,-0.0002,0.0001,19,True
000000001000015595,-0.0117,0.0018,0.0001,0.0001,20,True
000000001000032632,-0.0066,0.0018,-0.0004,0.0001,14,True
000000001000123809,-0.0089,0.0029,0.0,0.0005,16,True
000000001000129699,-0.0142,0.0035,-0.0011,0.0004,19,True
000000001000145314,-0.0076,0.002,-0.0003,0.0001,18,True
000000001000052416,-0.0106,0.002,-0.0007,0.0002,19,True
000000001000174110,-0.0145,0.0031,-0.0015,0.0003,14,True
000000001000134688,-0.0128,0.002,-0.0,0.0002,17,True
000000001000128464,-0.0132,0.0041,-0.0019,0.0004,10,True
000000001000033614,-0.0112,0.0023,-0.0008,0.0002,16,True
000000001000176592,-0.0125,0.0041,-0.0025,0.0005,8,True
000000001000056742,-0.0102,0.0027,-0.0002,0.0002,17,True
000000001000123700,-0.0079,0.0026,0.0003,0.0003,11,True
000000001000008017,-0.0125,0.0031,0.0002,0.0002,15,True
000000001000062034,-0.0143,0.0037,-0.0015,0.0004,17,True
000000001000116630,-0.0146,0.0044,-0.0005,0.0005,7,True
000000001000034837,-0.0065,0.0014,-0.0005,0.0002,15,True
000000001000015550,-0.0074,0.002,0.0002,0.0003,19,True
000000001000016119,-0.0115,0.0031,-0.0011,0.0005,10,True
000000001000056975,-0.0109,0.0033,-0.0003,0.0004,11,True
000000001000039133,-0.0093,0.0025,0.0001,0.0002,19,True
000000001000182528,-0.0095,0.0024,-0.0022,0.0005,13,True
000000001000151257,-0.0094,0.0024,-0.0013,0.0004,13,True
000000001000016125,-0.0141,0.0025,-0.0021,0.0004,12,True
000000001000052319,-0.011,0.0019,-0.0018,0.0003,18,True
000000001000182529,-0.0094,0.0019,-0.0011,0.0002,19,True
000000001000076826,-0.0103,0.0029,-0.0016,0.0004,17,True
000000001000007108,-0.011,0.0027,0.0003,0.0001,14,True
000000001000121906,-0.0128,0.0029,0.0,0.0003,13,True
000000001000056785,-0.012,0.0038,-0.0005,0.0004,15,True
000000001000126850,-0.0101,0.0029,0.0001,0.0002,14,True
000000001000129691,-0.015,0.0028,-0.0026,0.0007,17,True
000000001000118238,-0.0073,0.0022,-0.0008,0.0002,20,True
000000001000021702,-0.008,0.0026,-0.0015,0.0004,8,True
000000001000015578,-0.0055,0.0015,-0.0001,0.0001,20,True
000000001000034492,-0.013,0.0041,-0.0016,0.0007,9,True
000000001000096760,-0.0087,0.0026,-0.0029,0.0008,11,True
000000001000173643,-0.0141,0.0024,0.0001,0.0002,15,True
000000001000007109,-0.0101,0.0033,-0.0012,0.0005,15,True
000000001000080412,-0.0126,0.0033,-0.0018,0.0003,18,True
000000001000016118,-0.0151,0.0025,-0.002,0.0004,13,True
000000001000175282,0.0916,0.0278,-0.0045,0.0008,14,True
000000001000136050,-0.0144,0.0032,-0.0014,0.0005,13,True
000000001000052290,-0.0095,0.0023,-0.001,0.0002,15,True
000000001000054856,-0.0129,0.0042,-0.0002,0.0002,11,True
000000001000151263,-0.0135,0.0038,-0.0003,0.0002,15,True
000000001000006715,-0.0112,0.0034,-0.0001,0.0003,13,True
000000001000150197,-0.0112,0.0034,-0.0008,0.0004,18,True
000000001000021703,-0.0122,0.0034,0.0001,0.0001,8,True
000000001000082095,-0.0123,0.0038,-0.0013,0.0004,16,True
000000001000186228,-0.0112,0.0024,-0.0006,0.0003,17,True
000000001000037730,-0.0117,0.0028,0.0001,0.0001,16,True
000000001000186229,-0.0089,0.0028,-0.0005,0.0001,16,True
000000001000015708,-0.0099,0.0032,-0.0005,0.0002,18,True
000000001000188192,-0.0104,0.0022,-0.0003,0.0003,11,True
000000001000154383,-0.0129,0.0024,-0.0016,0.0006,16,True
000000001000126037,-0.0139,0.003,-0.0005,0.0004,16,True
000000001000192590,-0.0151,0.0033,0.0004,0.0002,18,True
000000001000167680,-0.0112,0.0033,-0.0002,0.0002,12,True
000000001000064652,-0.0104,0.0022,-0.0001,0.0001,16,True
000000001000158813,-0.0086,0.0024,-0.0016,0.0003,15,True
000000001000046276,-0.0112,0.0034,-0.0013,0.0005,12,True
000000001000007999,-0.0135,0.0031,-0.0003,0.0005,11,True
000000001000177736,-0.0111,0.0025,-0.0006,0.0002,14,True
000000001000194257,-0.0129,0.0024,0.0004,0.0002,16,True
000000001000178639,-0.0033,0.0009,-0.0005,0.0003,12,True
000000001000123855,-0.0089,0.0024,-0.0017,0.0004,13,True
000000001000138394,-0.0113,0.0032,-0.002,0.0005,13,True
000000001000092374,-0.0127,0.0042,-0.0006,0.0006,16,True
000000001000183955,-0.0109,0.003,-0.0001,0.0002,15,True
000000001000104421,-0.0044,0.0013,-0.0009,0.0002,18,True
000000001000178629,-0.0027,0.0008,-0.0004,0.0002,14,True
000000001000194305,-0.0148,0.0031,0.0004,0.0002,16,True
000000001000125121,-0.0109,0.0028,-0.001,0.0005,15,True
000000001000173828,-0.0113,0.0037,-0.0018,0.0006,14,True
000000001000119255,-0.0104,0.0021,0.0001,0.0002,9,True
000000001000178664,-0.0037,0.0012,-0.0003,0.0002,15,True
000000001000116644,-0.0092,0.0029,-0.0001,0.0001,19,True
000000001000063603,-0.0149,0.0041,-0.0007,0.0003,16,True
000000001000123450,-0.0081,0.0024,0.0002,0.0001,17,True
000000001000178561,-0.013,0.0027,-0.0004,0.0002,16,True
000000001000006340,-0.0146,0.0039,-0.001,0.001,10,True
000000001000053253,-0.0139,0.0042,-0.0011,0.0003,20,True
000000001000123111,-0.0134,0.0044,-0.0013,0.0003,14,True
000000001000174090,-0.0142,0.0031,-0.0018,0.0005,17,True
000000001000136093,-0.005,0.0016,-0.0009,0.0002,13,True
000000001000126913,-0.0091,0.002,-0.0013,0.0003,19,True
000000001000114899,-0.0139,0.0021,0.0002,0.0002,18,True
000000001000052445,-0.0087,0.0024,-0.0008,0.0003,16,True
000000001000177744,-0.0098,0.0022,-0.0011,0.0003,15,True
000000001000126204,-0.0118,0.0023,-0.0002,0.0002,19,True
000000001000136064,-0.0054,0.0014,-0.0007,0.0002,16,True
000000001000178634,-0.0061,0.002,0.0002,0.0001,16,True
000000001000076668,-0.0113,0.0031,-0.0015,0.0004,15,True
000000001000076823,-0.0133,0.0033,-0.0019,0.0004,18,True
000000001000178642,-0.0116,0.0023,0.0001,0.0001,18,True
000000001000180154,-0.0149,0.0027,-0.0002,0.0002,17,True
000000001000151776,-0.0138,0.0037,-0.0026,0.0003,19,True
000000001000159499,-0.0129,0.0032,-0.0022,0.0006,12,True
000000001000015720,-0.015,0.0048,-0.0012,0.0006,16,True
000000001000123412,-0.0151,0.0025,-0.0003,0.0002,16,True
000000001000159517,-0.0128,0.0029,-0.0002,0.0002,16,True
000000001000117316,-0.0113,0.0031,-0.0,0.0003,13,True
000000001000152767,-0.0102,0.0026,-0.0005,0.0002,18,True
000000001000200142,-0.0063,0.002,-0.0005,0.0006,15,True
000000001000200148,-0.012,0.0034,-0.0003,0.0002,15,True
000000001000200158,-0.0139,0.004,-0.0002,0.0003,13,True
000000001000114009,-0.0135,0.0045,-0.0008,0.0002,17,True
000000001000200167,-0.0145,0.0029,-0.0007,0.0003,16,True
000000001000052623,-0.0115,0.0033,-0.0006,0.0004,18,True
000000001000205104,-0.0099,0.0033,-0.0015,0.0004,17,True
000000001000206736,-0.0093,0.0026,-0.0001,0.0006,7,True
000000001000204351,-0.0097,0.0029,-0.0006,0.0003,10,True
000000001000204356,-0.0117,0.0035,0.0003,0.0002,19,True
000000001000123173,-0.0096,0.0025,-0.0012,0.0004,18,True
000000001000171358,-0.0061,0.0014,-0.0004,0.0003,16,True
000000001000205080,-0.0085,0.0021,-0.0011,0.0003,14,True
000000001000129707,-0.0141,0.0024,-0.0015,0.0006,16,True
000000001000181277,-0.0122,0.003,-0.0005,0.0006,13,True
000000001000201654,-0.0137,0.0044,-0.0007,0.0002,12,True
000000001000207072,-0.0132,0.003,-0.0,0.0002,14,True
000000001000181261,-0.0083,0.0026,0.0003,0.0002,15,True
000000001000207390,-0.0112,0.0037,0.0001,0.0006,17,True
000000001000205915,-0.0085,0.0018,0.0001,0.0001,16,True
000000001000206943,-0.0104,0.0028,-0.0005,0.0003,12,True
000000001000178076,-0.0086,0.0025,0.0003,0.0001,17,True
000000001000178067,-0.0089,0.0027,0.0002,0.0002,17,True
000000001000177734,-0.0082,0.0019,-0.001,0.0003,17,True
000000001000210750,-0.0117,0.0026,-0.0007,0.0002,10,True
000000001000210751,-0.0147,0.0042,-0.0002,0.0002,16,True
000000001000210541,-0.013,0.0037,-0.0003,0.0003,17,True
000000001000202489,-0.0136,0.0021,-0.0004,0.0003,17,True
000000001000209222,-0.0143,0.0026,-0.0017,0.0006,10,True
000000001000015728,-0.0102,0.0024,0.0001,0.0002,20,True
000000001000174093,-0.0117,0.0024,-0.0003,0.0003,15,True
000000001000199056,-0.0127,0.004,-0.0012,0.0003,14,True
000000001000209630,-0.0014,0.0004,-0.0,0.0,15,True
000000001000209631,-0.0132,0.0041,-0.0005,0.0002,14,True
000000001000209643,-0.0111,0.0032,-0.0009,0.0006,14,True
000000001000211599,-0.0143,0.0043,-0.0021,0.0004,19,True
000000001000213266,-0.0044,0.0013,-0.0003,0.0002,11,True
000000001000213242,-0.0118,0.0035,-0.0001,0.0001,16,True
000000001000213238,-0.0136,0.0037,-0.0022,0.0007,12,True
000000001000226298,-0.0138,0.0025,-0.0001,0.0002,12,True
000000001000228643,-0.0103,0.003,-0.0003,0.0002,16,True
