,item_code,item_price_x,max_date,delivery_weeks,sales_pe,sales_pe_err,beta_del_week,beta_del_week_err,intercept,intercept_err,pc2,item_skey
610,1000027335,129.99,2021-04-19,3,-1.7098,0.4233,-0.0155,0.0144,8.9277,2.0839,66.099,217783154279216
611,1000027348,249.99,2021-04-28,10,-1.4067,0.2126,-0.0231,0.0052,8.7117,1.2773,107.28,207352272480883
612,1000031109,429.99,2021-04-28,6,-0.7956,0.2471,0.0035,0.0038,4.874,1.4576,249.43,225330361742833
613,1000059303,129.99,2021-04-28,7,-1.8099,0.23399999999999999,-0.0081,0.0113,10.2637,1.2976,87.349,274880750150031
614,1000063413,369.99,2021-04-28,3,-1.5304,0.2778,-0.0279,0.0062,9.4296,1.6182,207.38,210004791795677
615,1000076794,119.99,2021-04-28,1,-5.9325,0.9448,-0.0928,0.0555,32.9196,5.1758,70.42,1229733485661
616,1000104232,369.99,2021-04-28,3,-1.2711,0.2769,-0.0077,0.0088,8.0819,1.4623,219.889,225062353574294
617,1000125124,99.99,2021-04-28,1,-1.7682,0.3484,-0.0233,0.0292,12.9685,1.7493,35.369,231239159491928
618,1000125747,229.99,2021-01-01,3,-1.245,0.2398,-0.0121,0.0108,7.0896,1.3201,118.36,79899000940625
619,1000128078,75.99,2021-01-05,1,-2.9706,0.5720000000000001,-0.0865,0.1115,13.7755,2.4238,28.51,69752173648326
620,1000135006,99.99,2021-04-28,1,-1.6099,0.3977,-0.0014,0.027999999999999997,6.7798,1.5994,37.52,237781781677085
621,1000159192,849.99,2021-04-18,2,-0.6686,0.1732,-0.0097,0.003,4.4067,1.1084,565.1,94295886423569
622,1000169676,179.99,2021-04-28,15,-4.9195,1.4081,-0.023,0.0271,26.9802,7.5002,71.75,49956962423149
623,1000199057,579.99,2021-03-30,2,-3.5724,0.9396,-0.0285,0.0215,22.5194,5.8488,259.079,113453172994456
624,1000199690,1099.99,2021-04-20,2,-1.1074,0.2407,-0.0119,0.0026,8.0043,1.6876,656.049,230599681332782
625,1000227862,81.99,2021-04-28,2,-0.7822,0.172,-0.0129,0.0058,5.3368,0.9388,43.56,5073804495060
626,1000228643,369.99,2021-01-30,9,-1.6269,0.4244,-0.0183,0.0081,10.4231,2.6816,175.81,62550680221579
627,1000008525,379.99,2021-04-24,3,-0.8759999999999999,0.2683,-0.0131,0.0061,6.1259,1.8191,166.819,114494318973867
628,1000050884,569.99,2021-04-18,2,-1.9432,0.3365,-0.0137,0.017,13.4262,2.2213,215.139,98251097986159
629,1000052416,419.99,2021-04-14,10,-2.6071,0.5478,-0.0349,0.0135,14.7951,2.9519,243.24,163072793093275
630,1000119770,169.99,2021-04-28,1,-2.7024,0.3003,-0.0831,0.0187,15.9105,1.6059,79.98,82903416414175
631,1000123493,189.99,2021-03-29,1,-0.8204,0.2097,-0.0137,0.0064,5.0269,1.209,102.15,95531062061781
632,1000166799,104.99,2021-04-23,1,-2.9818,0.3678,-0.0518,0.0178,16.3181,1.7946,52.539,97313971736967
633,1000166816,249.99,2021-04-28,9,-3.3423,0.3404,-0.0452,0.0125,16.8815,1.692,118.73,177587929211266
634,1000178560,149.99,2021-04-28,1,-8.3214,1.3727,-0.1717,0.1002,40.5359,6.3367,46.24,198989234815505
635,1000183804,369.99,2021-04-19,2,-1.9772,0.3996,-0.0257,0.0106,12.2978,2.4131,148.569,48798520996596
636,1000005769,59.99,2021-04-19,4,-2.569,0.6809999999999999,-0.057,0.0228,12.2109,2.8031,28.6,202926279592062
637,1000005839,299.99,2021-04-11,2,-0.5482,0.1452,-0.0133,0.0055,3.2322,0.6732,142.479,74307890965866
638,1000007105,1049.99,2021-04-28,3,-2.5409,0.3434,-0.0206,0.0116,16.4539,2.1729,270.43,67170936393932
639,1000104255,499.99,2021-04-28,11,-2.1186,0.3136,-0.0174,0.0072,14.2858,2.0295,270.35,206752194334687
640,1000124603,249.99,2021-04-28,1,-4.5458,1.0125,-0.0456,0.0202,27.9854,5.638,117.01,221936857866892
641,1000139826,239.99,2021-03-12,3,-4.5617,0.9548,-0.0111,0.0101,26.0756,5.4025,136.46,57610707685918
642,1000166037,129.99,2021-04-25,4,-2.3454,0.5312,-0.026000000000000002,0.0333,12.6829,2.8092,60.39,134597567580599
643,1000191230,159.99,2020-09-02,5,-2.2607,0.3781,-0.003,0.0083,12.9241,2.0667,101.53,136996818779807
644,1000210541,479.99,2021-04-28,3,-2.4955,0.3634,-0.0196,0.0113,14.558,1.9756,207.669,249372246781817
645,1000210781,319.99,2021-04-17,8,-2.1154,0.2584,-0.0201,0.0147,13.2716,1.5938,115.38,110467546845529
646,1000211328,259.99,2021-04-23,1,-2.9815,0.9103,-0.0407,0.0126,15.9868,4.6723,87.48,191478199508657
647,1000007393,379.99,2021-04-25,3,-3.1755,0.4203,-0.0536,0.0331,19.2489,2.475,179.31,176799387526875
648,1000015616,99.99,2021-04-28,1,-3.8317,0.6659,-0.0289,0.0429,20.5316,3.3975,53.719,160593684266953
649,1000039124,479.99,2021-04-23,6,-2.0185,0.3271,-0.0314,0.0127,13.9947,2.1859,202.4,60922376383976
650,1000050883,369.99,2021-04-23,3,-1.7879,0.3072,-0.015,0.0147,10.982000000000001,1.8438,136.41,204781168697788
651,1000071073,919.99,2021-04-15,2,-1.4441,0.3651,-0.0143,0.0054,9.8226,2.4248,528.84,38730259217897
652,1000074992,154.99,2021-04-16,8,-2.1351,0.3477,-0.0133,0.008,13.5348,2.1364,111.09,238855574151634
653,1000104058,194.99,2021-04-28,1,-3.9223,0.9412,-0.0311,0.0175,21.5023,5.0882,91.79,223048256413542
654,1000114009,264.99,2021-04-28,15,-2.1247,0.5908,-0.0229,0.0097,12.5515,3.2735,125.459,202498930410110
655,1000173832,819.99,2021-04-21,2,-1.9537,0.392,-0.0207,0.0074,13.0501,2.5782,538.059,266493706876610
656,1000184270,249.99,2021-04-28,1,-4.1145,0.3948,-0.0146,0.0208,25.1299,2.4048,93.34,138606058420414
657,1000199676,1099.99,2021-04-27,14,-0.8641,0.1524,-0.0092,0.0043,5.4954,0.8909,700.049,129769545809781
658,1000210536,349.99,2021-04-28,16,-1.2164,0.1853,-0.0226,0.0047,6.6276,0.9541,153.65,45772672936854
659,1000218264,419.99,2021-04-22,15,-1.0291,0.2591,-0.0274,0.0061,6.2609,1.5332,266.699,215803683932252
660,1000007060,119.99,2021-04-23,1,-1.9591,0.6114,-0.0105,0.039,10.3797,3.0871,59.03,155479041299466
661,1000008142,249.99,2021-04-22,7,-7.7998,1.2072,-0.0165,0.0356,39.87,5.5662,97.819,237300165927656
662,1000059300,63.99,2021-04-28,7,-4.0212,0.4133,-0.0448,0.0267,22.6261,2.2981,42.659,92939468416662
663,1000076669,399.99,2021-03-18,2,-2.4611,0.7265,-0.0396,0.0136,15.2131,4.3203,227.11,135775442082647
664,1000104010,194.99,2021-04-28,1,-3.4117,1.0899,-0.0441,0.038,18.8338,5.8818,93.709,254777192288756
665,1000110389,124.99,2021-04-28,1,-4.0421,1.062,-0.07200000000000001,0.0626,18.5043,4.5769,45.219,256764885447653
666,1000208313,419.99,2021-04-05,6,-1.3796,0.4054,-0.033,0.0117,8.8779,2.4743,236.21,143999523146065
667,1000216193,219.99,2021-03-25,13,-4.7691,1.2118,-0.0928,0.0285,25.651,6.01,129.759,148474842384330
668,1000006303,479.99,2021-04-02,3,-2.2467,0.5985,-0.0035,0.0115,14.1856,3.6587,175.38,8035684664898
669,1000008546,269.99,2021-03-30,5,-3.2679,0.7351,-0.045,0.0203,18.0121,3.9086,118.9,112245055715538
670,1000008737,369.99,2021-04-21,5,-1.7907,0.39399999999999996,-0.0029,0.0121,8.702,1.8219,138.47,134779068274836
671,1000008867,619.99,2021-04-22,6,-2.1872,0.5449,-0.0566,0.021,14.4256,3.4672,254.169,240586845942917
672,1000009785,1799.99,2021-04-22,17,-2.0133,0.34,-0.0019,0.0023,14.0946,2.3327,639.139,170427457729873
673,1000015644,149.99,2021-04-28,1,-3.2487,0.7755,-0.0361,0.0155,17.8925,4.1237,70.329,61422062172047
674,1000015721,264.99,2021-04-01,3,-2.3394,0.4793,-0.0367,0.0151,15.9914,3.1696,164.729,92187568872275
675,1000036721,929.99,2021-04-28,9,-1.0483,0.3105,0.0165,0.0107,6.8008,2.0263,522.97,6787900560016
676,1000047960,299.99,2021-04-12,2,-1.6043,0.4813,-0.0165,0.0114,9.0574,2.6811,172.349,131576277853809
677,1000064586,219.99,2021-04-09,3,-0.9991,0.172,-0.0121,0.0062,6.7028,1.0018,139.25,269882576053540
678,1000133185,519.99,2021-04-19,2,-1.9565,0.5913,-0.0251,0.0123,12.5173,3.6607,295.98,136870155648027
679,1000167865,239.99,2021-04-28,1,-2.9265,0.6212,-0.0471,0.0491,15.797,3.0913,115.34,81389507246060
680,1000005755,54.99,2021-02-26,3,-3.0477,0.7644,-0.0456,0.0265,14.247,3.0559,25.699,180006139133982
681,1000006713,249.99,2021-04-28,1,-1.6483,0.4023,-0.015,0.0113,9.7531,2.3445,96.62,230451663783282
682,1000007435,99.99,2021-04-24,1,-11.2547,1.1511,-0.0333,0.0408,53.5731,5.3039,42.399,11661834942388
683,1000008752,749.99,2021-04-15,2,-1.3317,0.4268,-0.0161,0.0114,9.073,2.7908,308.16,56325754744231
684,1000016022,99.99,2021-04-28,1,-8.1085,1.2234,-0.087,0.0604,37.7162,5.5989,53.229,158263835831735
685,1000016024,139.99,2021-04-25,11,-8.0412,1.2507,-0.0344,0.0418,38.0318,5.8126,55.039,222340128185234
686,1000016195,179.99,2021-04-28,1,-3.7156,0.4154,-0.0281,0.0124,19.6934,2.1213,66.12,16360407820271
687,1000022392,164.95,2021-04-28,1,-2.8039,0.6709999999999999,-0.0888,0.0454,14.4497,3.2683,69.469,50643552316946
688,1000024351,779.99,2021-04-15,5,-1.736,0.5379999999999999,-0.0156,0.0083,11.7628,3.5715,453.259,1601723885102
689,1000057304,449.99,2020-10-12,2,-0.9613,0.2186,-0.01,0.0034,6.372999999999999,1.361,336.819,200844094197034
690,1000081770,259.99,2021-04-22,3,-9.2386,1.9418,-0.1254,0.0661,50.7541,10.6062,145.25,260409136639324
691,1000099701,149.99,2020-11-10,1,-1.6799,0.4009,-0.0287,0.013999999999999999,8.0461,1.8477,53.45,109619350348257
692,1000104181,189.99,2021-03-30,14,-1.9414,0.3821,-0.0227,0.0154,10.9249,2.1242,93.879,256271561554695
693,1000118980,229.99,2021-03-25,1,-2.1006,0.5497,-0.0425,0.0172,12.2751,3.1185,98.59,211295976155929
694,1000161916,104.99,2021-04-01,8,-8.2282,1.1553,-0.0655,0.0407,42.6932,5.3744,35.57,44571462757542
695,1000166550,999.99,2021-04-17,8,-0.9273,0.3059,-0.0142,0.0054,6.1065,1.9035,568.46,226219528685822
696,1000177734,289.99,2021-04-15,2,-1.6098,0.2832,-0.0206,0.0116,10.1409,1.5474,179.96,244557555544119
697,1000008808,699.99,2021-04-28,5,-2.4398,0.3704,-0.0141,0.0188,16.7092,2.4425,254.13,255909048362976
698,1000015719,259.99,2021-02-28,5,-1.32,0.2106,-0.0139,0.0053,8.0953,1.1014,164.759,117001895906727
699,1000028505,299.99,2021-04-23,1,-4.5771,0.6478,-0.0221,0.0154,24.0855,3.3101,159.78,53156434769451
700,1000039535,529.99,2021-03-31,2,-0.8529,0.2339,-0.0115,0.0046,4.9734,1.3335,282.62,74373807339724
701,1000117079,82.99,2021-04-28,1,-8.2426,1.6039,-0.0307,0.0438,38.5872,7.4086,38.74,3972844844530
702,1000117172,104.99,2021-02-26,3,-3.1267,0.5157,-0.0461,0.0313,21.9154,3.3454,36.689,233178993358812
703,1000118200,469.99,2021-04-07,4,-1.4011,0.271,-0.0228,0.0089,8.5131,1.5859,194.47,2359335888380
704,1000130645,134.99,2021-04-28,1,-1.6722,0.3802,-0.0603,0.0956,7.9334,1.6396,66.469,150387270467161
705,1000150675,164.99,2021-03-28,9,-3.1234,0.6243,-0.0499,0.0176,17.3117,3.4078,95.239,37746275814420
706,1000167292,104.99,2021-04-28,1,-5.6584,1.1226,-0.0569,0.0704,29.1252,5.1502,34.469,279956010579014
707,1000169125,209.99,2021-03-28,1,-1.8052,0.4722,-0.0142,0.0088,10.0705,2.5829,129.229,135292589675347
708,1000188833,31.99,2021-04-15,2,-6.6168,1.3767,-0.1153,0.2685,32.4221,6.7636,20.68,195282308951590
709,1000209655,224.99,2021-04-28,1,-1.1273,0.3713,-0.012,0.0078,6.5196,2.1111,143.599,158395980794684
710,1000021913,109.99,2021-04-21,1,-2.7474,0.5674,-0.0501,0.0153,14.9808,2.753,58.979,208156472656002
711,1000022233,569.99,2021-04-18,2,-3.6266,0.7408,-0.0126,0.0165,23.4017,4.7045,315.269,37512176923945
712,1000039135,479.99,2021-04-28,4,-2.206,0.3905,-0.0233,0.0182,14.4708,2.3422,189.44,1907487694394
713,1000052262,529.99,2021-04-19,2,-1.7484,0.3774,-0.0168,0.0078,11.6042,2.4057,303.18,271415754901387
714,1000071039,919.99,2021-04-28,3,-1.2655,0.3626,-0.0174,0.0057,8.6486,2.4090000000000003,530.019,264239270676993
715,1000092055,299.99,2021-04-05,7,-1.7813,0.3667,-0.0191,0.0101,12.1067,2.3733,142.199,151065114844954
716,1000098190,109.99,2021-04-28,1,-4.2771,0.9912,-0.2411,0.1502,16.2565,3.4411,59.0,276544849775738
717,1000101291,449.99,2020-11-21,8,-1.9027,0.2126,-0.0059,0.0047,12.7795,1.433,278.05,173619724550301
718,1000126829,349.99,2020-11-18,2,-1.2719,0.2738,-0.0231,0.0102,9.2619,1.9546,155.84,85708036858082
719,1000136118,234.99,2021-04-15,2,-3.4231,0.6269,-0.0447,0.0169,18.5702,3.3478,152.699,266981808367306
720,1000175259,199.99,2021-01-14,4,-6.3933,1.9339,-0.0275,0.0241,32.9889,9.7692,97.939,127461378591476
721,1000188134,194.99,2021-04-24,4,-0.8687,0.2556,-0.003,0.0079,4.7427,1.3556,52.5,203290536886056
722,1000205515,289.99,2021-04-07,7,-4.7005,0.7351,-0.0544,0.0191,28.3326,4.1237,185.75,158311405644250
723,1000206918,919.99,2021-04-15,12,-4.8332,0.8415,-0.0195,0.02,32.5819,5.5544,550.96,79171089666136
724,1000220477,519.99,2021-04-25,4,-1.1118,0.2612,-0.004,0.0098,7.2728,1.6228,213.47,213117649209844
725,1000118253,469.99,2021-03-18,2,-1.6698,0.3378,-0.0382,0.0133,11.0362,2.1984,195.47,222732212970942
726,1000119387,169.99,2021-04-28,1,-1.9983,0.38799999999999996,-0.0063,0.0075,10.6515,2.0531,79.89,228542955227605
727,1000125282,1499.99,2021-04-15,2,-0.8617,0.2623,-0.002,0.0041,6.0137,1.829,858.139,119203760944470
728,1000131689,829.99,2021-04-18,2,-1.3274,0.2062,-0.0164,0.0076,8.4905,1.2612,427.86,100448132893064
729,1000164684,264.99,2021-03-15,1,-4.1883,0.9243,-0.0416,0.0386,22.5924,4.9110000000000005,108.9,214269676230897
730,1000008469,104.99,2021-04-14,1,-7.9327,1.5918,-0.0119,0.0417,38.3935,7.3803,48.93,73346149704601
731,1000015959,149.99,2021-04-28,1,-13.8199,2.2326,-0.0425,0.1334,65.3805,10.2932,56.609,9035724444596
732,1000021846,1049.99,2021-04-02,6,-1.7919999999999998,0.3881,-0.013999999999999999,0.0053,12.8022,2.7188,699.259,47086614178719
733,1000030827,329.99,2021-04-28,3,-1.7056,0.3982,0.003,0.0072,11.1314,2.5069999999999997,161.19,280698473083379
734,1000076755,379.99,2021-02-22,10,-1.8758,0.5061,-0.0407,0.0138,11.8862,3.0522,257.87,32525708789939
735,1000103985,429.99,2021-04-28,3,-1.5714,0.2952,-0.0069,0.0113,9.6625,1.7841,204.539,129428786873444
736,1000117849,214.99,2021-04-28,2,-1.5886,0.2698,-0.0117,0.0085,9.145,1.5451,138.05,200477645250824
737,1000118147,319.99,2021-04-15,2,-1.0822,0.3593,-0.0322,0.0228,7.7388,2.1547,145.539,237581928845085
738,1000133158,399.99,2021-04-11,4,-1.6667,0.5478,-0.0196,0.0108,10.1271,3.2154,225.8,257829602246088
739,1000168568,629.99,2021-02-08,6,-2.8371,0.3825,-0.0054,0.015,19.3102,2.5243,233.25,186039816195927
740,1000186229,299.99,2021-04-15,2,-1.5852,0.3888,-0.0124,0.01,9.0897,2.1525,126.23,128892152043482
741,1000007397,529.99,2021-04-15,2,-1.3865,0.3977,-0.0234,0.0132,9.1747,2.5175,200.319,33893219830739
742,1000008796,89.99,2021-04-28,1,-4.3858,0.5878,-0.0646,0.0415,18.5673,2.4105,34.1,122040131064446
743,1000011005,269.99,2021-04-15,2,-6.2451,1.7278,-0.0724,0.0276,36.3802,9.7539,123.27,271545839221337
744,1000016075,399.99,2021-04-15,2,-4.6081,0.8809999999999999,-0.0379,0.0295,27.5052,5.1205,161.039,230514194491857
745,1000016111,139.99,2021-04-28,10,-5.0558,0.8036,-0.0569,0.0411,24.2028,3.7414,53.6,242329939876797
746,1000039495,169.99,2021-04-06,2,-1.0112,0.306,-0.0192,0.0132,6.8198,1.7702,107.86,56928548582812
747,1000046288,399.99,2021-04-26,8,-2.1381,0.2705,-0.0155,0.006999999999999999,12.3001,1.5043,204.849,226957254725982
748,1000048010,299.99,2021-04-28,1,-4.0147,0.4125,-0.0179,0.0135,21.8001,2.062,141.389,266783578959943
749,1000056779,899.99,2021-04-20,18,-1.2194,0.136,-0.0047,0.0025,8.9461,0.9789,413.839,178619897941644
750,1000109992,85.99,2021-04-28,1,-3.195,0.92,0.2523,0.1458,12.6509,3.6277,31.41,32636123687386
751,1000119407,319.99,2021-04-28,6,-2.8654,0.6001,-0.0282,0.0119,16.8448,3.4809,184.47,250276451036069
752,1000121183,72.99,2021-04-28,2,-2.2869,0.4966,-0.0924,0.0196,10.7198,2.0828,43.75,202373258973648
753,1000178662,1149.99,2021-04-18,2,-0.27699999999999997,0.0806,-0.0134,0.0033,2.0821,0.4936,632.139,63190450834599
754,1000179466,194.99,2021-02-14,4,-3.319,0.9122,-0.0691,0.0302,21.4364,4.7587,75.469,280461703655641
755,1000202161,209.99,2021-04-19,2,-1.7108,0.5015,-0.0513,0.0306,9.8419,2.7829,102.54,99012713475638
756,1000202440,174.99,2021-03-15,2,-1.5322,0.2648,-0.0637,0.0229,8.1821,1.2805,101.76,223359768495133
757,1000211312,449.99,2021-04-05,3,-2.6460000000000004,0.5274,-0.0306,0.0099,16.4695,3.2385,280.67,28511917512558
758,1000225831,144.99,2021-04-23,2,-1.7738,0.4037,-0.0355,0.0175,8.1749,1.7998,73.18,90057580089231
759,1000005844,169.99,2021-04-20,6,-1.9668,0.6304,-0.0228,0.0324,9.7957,2.9152,62.479,220839809106545
760,1000027315,779.99,2021-04-02,11,-1.1097,0.268,-0.0037,0.0044,7.138999999999999,1.6663,363.98,199293465882963
761,1000063745,629.99,2021-04-28,15,-5.4806,0.8996,-0.0132,0.0237,34.4423,5.5941,269.42,272261608552382
762,1000071055,1099.99,2021-04-28,4,-1.5049,0.4247,-0.0274,0.0102,9.0918,2.4328,642.33,64844757845333
763,1000086541,379.99,2021-03-19,5,-1.6239,0.2624,-0.0114,0.0098,10.3031,1.5919,163.34,197049000930149
764,1000151262,529.99,2021-02-03,6,-0.96,0.1831,-0.0171,0.0056,6.4294,1.1638,317.54,7030688929148
765,1000194076,154.99,2021-04-22,2,-1.8866,0.3928,-0.0377,0.0096,10.2455,2.0269999999999997,88.12,169676827049308
766,1000199606,799.99,2021-04-21,6,-1.4564,0.4252,-0.0107,0.0045,9.717,2.803,487.5,87561761441092
767,1000005891,799.99,2021-02-18,5,-2.169,0.426,-0.0317,0.0066,13.7942,2.6503,372.73,3820923259118
768,1000008529,149.99,2021-04-28,1,-2.9023,0.3237,-0.0484,0.019,15.5438,1.6954,76.2,66629321797248
769,1000016013,139.99,2021-02-19,12,-9.4263,1.3974,-0.0942,0.0983,45.2286,6.4510000000000005,52.46,277524449957730
770,1000027397,349.99,2021-03-20,12,-1.8284,0.1992,-0.021,0.0045,10.1384,1.0561,157.72,42006612731974
771,1000076607,289.99,2021-04-19,2,-2.9915,0.7899,-0.0314,0.0196,16.1123,4.0506,194.83,46275263633146
772,1000086491,259.99,2021-03-30,2,-3.9979,0.9563,-0.0097,0.0357,25.8195,6.1031,136.44,160452141410106
773,1000117837,174.99,2021-04-28,2,-3.6525,0.3361,-0.0424,0.0156,20.7526,1.8382,112.02,54310057022074
774,1000118143,399.99,2021-04-23,3,-1.7177,0.4493,-0.0161,0.0107,12.718,2.9146,182.789,24748145453672
775,1000121626,429.99,2021-04-27,8,-2.427,0.6159,-0.0223,0.0098,14.5889,3.64,279.74,207412040278385
776,1000126231,429.99,2021-03-24,2,2.4969,0.777,-0.0592,0.0218,-13.3018,4.367,271.81,198327505618132
777,1000166203,429.99,2021-04-18,7,-4.2704,0.6509,-0.0129,0.0202,29.0174,4.3442,176.41,219671325759402
778,1000167245,214.99,2021-04-28,1,-2.0064,0.4779,-0.0083,0.0246,10.2356,2.3135,80.28,41222129535492
779,1000178086,149.99,2021-04-28,1,-2.4401,0.5913,-0.0324,0.018000000000000002,12.8282,2.7178,45.869,132895667653808
780,1000191826,299.99,2021-04-15,2,-1.4786,0.1996,-0.0231,0.0047,8.6088,1.0998,120.42,116036060174708
781,1000196399,85.99,2021-04-28,1,-5.132999999999999,0.7531,-0.1486,0.1498,24.483,3.4789,58.57,22618264637715
782,1000005729,99.99,2021-04-28,1,-4.7072,0.9269,-0.0626,0.0595,22.2812,4.258,40.899,43690124958978
783,1000008104,279.99,2021-04-25,9,-2.61,0.5047,-0.0335,0.0141,16.19,3.091,154.33,105951744714361
784,1000015756,149.99,2021-04-28,1,-3.2245,0.3615,-0.0328,0.0203,17.8378,1.9183,82.109,118009898234949
785,1000057521,239.99,2021-04-25,5,-3.7824,0.7697,-0.0113,0.0153,23.6354,4.2835,114.61,98152154628694
786,1000113354,729.99,2021-04-15,2,-1.5259,0.4797,0.0006,0.009000000000000001,9.9543,3.1219,421.019,71807972870884
787,1000113650,289.99,2021-01-17,2,-0.6958,0.1645,-0.0681,0.063,3.8835,0.8135,141.94,200103723093413
788,1000123754,129.99,2021-04-28,1,-1.5612,0.4126,-0.0102,0.0223,8.9081,2.233,57.719,9307597220092
789,1000126927,249.99,2021-04-21,6,-4.0644,0.6382,-0.0098,0.0209,25.0822,3.8664,116.34,151190528447321
790,1000175682,89.99,2021-04-28,1,-7.2429,2.0257,-0.7467,0.2044,42.646,11.3417,41.88,40672812083094
791,1000189274,349.99,2021-04-08,9,-2.2715,0.7198,-0.002,0.0119,12.6446,3.9821,242.349,185264436451997
792,1000208453,159.99,2021-04-28,1,-0.9802,0.215,-0.0036,0.0098,5.3954,1.183,94.469,3382884472658
793,1000008198,379.99,2021-04-25,3,-2.0069999999999997,0.5472,-0.0465,0.0132,14.1201,3.6784,174.97,214525450661521
794,1000022120,579.99,2021-04-28,3,-1.7865,0.4468,-0.0272,0.0111,11.4024,2.7722,323.459,142681485626904
795,1000027431,549.99,2021-03-18,2,-1.1945,0.2405,-0.024,0.0072,7.9944,1.5457,269.1,111494792815120
796,1000033528,299.99,2021-04-15,2,-1.1678,0.35600000000000004,-0.012,0.0072,5.9584,1.7742,172.61,46192784779736
797,1000039129,214.99,2021-03-15,1,-5.4399,1.1057,-0.061,0.0534,26.6436,5.0934,94.409,96527253454010
798,1000052295,99.99,2021-04-28,1,-1.3483,0.2562,-0.0287,0.0076,6.4522,1.0771,55.59,175515468883505
799,1000064522,549.99,2021-04-28,10,-1.1607,0.2361,-0.0119,0.0044,6.7193,1.3459,209.449,271742304108138
800,1000114899,469.99,2021-04-18,2,-1.6326,0.2573,0.0014,0.0169,9.6479,1.4245,187.15,173357454324395
801,1000126836,419.99,2021-04-28,3,-3.2225,0.2613,-0.032,0.0102,22.0519,1.7463,157.15,87796177263399
802,1000131866,919.99,2021-04-19,11,-1.6201,0.3134,-0.0134,0.0095,10.8932,2.0189,506.519,223708066324036
803,1000145835,129.99,2021-03-30,6,-3.5686,0.9428,-0.0244,0.0278,19.7022,5.1419,62.07,223777373977169
804,1000180139,319.99,2021-04-26,6,-11.6473,1.6922,-0.0293,0.024,72.8796,10.5367,128.949,11050929968062
805,1000199681,999.99,2021-02-08,18,-1.3384,0.3036,-0.0113,0.0033,9.619,2.1287,638.72,209316283160768
806,1000205551,99.99,2021-03-29,4,-8.1671,1.2234,-0.1003,0.0635,45.0875,6.6794,49.759,177639085078133
807,1000212390,479.99,2021-02-22,9,-1.2925,0.365,-0.0168,0.004,8.7559,2.332,306.23,267056938742230
808,1000008542,104.99,2021-04-28,1,-3.4497,0.3336,-0.0737,0.026000000000000002,17.0449,1.6416,32.869,13383592903260
809,1000058327,174.99,2021-04-28,1,-2.4809,0.7992,-0.0757,0.0213,14.0306,4.0727,92.329,146689327018554
810,1000064478,449.99,2021-04-17,8,-1.9033,0.3078,-0.0255,0.0073,12.7831,1.9509999999999998,258.579,164817957189186
811,1000098236,264.99,2021-03-14,1,-13.2685,3.5405,-0.6432,0.3134,47.5142,12.182,118.36,37143918336671
812,1000150193,279.99,2021-04-25,10,-4.453,0.5199,-0.0366,0.0118,26.0712,2.9638,186.16,96782400300540
813,1000169170,159.99,2021-04-18,23,-1.6734,0.4262,-0.0182,0.0105,9.6685,2.3318,63.18,96477774070875
814,1000176730,159.99,2021-04-22,5,-2.0078,0.4785,-0.0305,0.0223,10.8394,2.4258,58.369,14474957739656
815,1000209772,169.99,2021-04-28,1,-1.8073,0.3008,-0.0679,0.0852,9.7934,1.4662,102.63,51771985853772
816,1000016049,299.99,2021-03-30,3,-2.0594,0.2609,-0.0396,0.0086,12.5643,1.5308,164.71,29632189006816
817,1000022568,289.99,2021-04-11,2,-8.8979,1.3122,-0.1517,0.1638,48.1746,7.2206,158.009,209978686977621
818,1000082095,529.99,2021-04-01,3,-2.4483,0.6305,-0.0411,0.013000000000000001,15.5133,3.7852,294.99,75447082791529
819,1000085324,419.99,2021-04-15,2,-2.9088,0.5949,-0.0282,0.015,18.8917,3.7882,232.94,6786876716014
820,1000103648,349.99,2021-03-27,4,-1.8936,0.5807,-0.0421,0.0163,12.4371,3.6611,207.11,178333144519320
821,1000114883,249.99,2021-03-30,1,-1.709,0.5026,-0.0344,0.0267,9.6233,2.7341,124.19,130475545100271
822,1000119632,299.99,2021-04-15,2,-2.6643,0.7919,-0.0196,0.024,17.9549,5.0785,198.69,262837910242600
823,1000121202,57.99,2021-04-28,2,-3.1785,0.4056,-0.0653,0.0154,15.3241,1.8869999999999998,34.5,62600223046173
824,1000138396,189.99,2021-04-21,6,-4.5945,1.0538,-0.0531,0.0425,19.7563,4.3403,88.75,14345875489892
825,1000229723,119.99,2021-04-24,2,-6.6443,0.9272,-0.1121,0.0697,45.5434,6.2755,65.87,29396818837217
826,1000006756,499.99,2021-04-28,3,-1.5359,0.1926,-0.0123,0.0088,8.2732,1.0147,175.08,92823342602427
827,1000016097,94.99,2021-04-18,1,-14.0507,2.3628,-0.1184,0.1257,69.7988,11.0079,52.189,110005563379591
828,1000016098,89.99,2021-04-28,1,-2.8095,0.7046,-0.0508,0.0321,13.7719,3.2802,52.03,122852719934137
829,1000027291,399.99,2021-04-28,2,-5.0359,0.8283,-0.0231,0.0088,31.6136,5.1557,208.44,280173266430371
830,1000052658,349.99,2021-04-19,2,-1.2033,0.2685,-0.0195,0.0069,8.3452,1.7612,229.389,162889571446273
831,1000110390,94.99,2021-04-07,1,-3.7739999999999996,1.0823,-0.0502,0.0697,17.1599,4.6487,45.649,52261297703691
832,1000127812,429.99,2021-04-24,9,-1.9762,0.2534,-0.0269,0.0049,9.4292,1.1754,270.589,50066648282879
