,PE,PE_err,log_del_week,log_del_week_err,Cluster_size,has_enough_stat
000000001000016026,-0.0334,0.006,0.0001,0.0006,21,True
000000001000005341,-0.0454,0.0085,-0.0005,0.0007,15,True
000000001000161395,-0.0362,0.0107,-0.0018,0.0015,4,True
000000001000050845,-0.0277,0.0049,-0.0018,0.0007,15,True
000000001000117277,-0.0256,0.004,0.0002,0.0003,20,True
000000001000178374,-0.0405,0.0094,0.0043,0.0023,13,True
000000001000050840,-0.038,0.0071,-0.0002,0.0005,13,True
000000001000138432,-0.0323,0.0084,-0.0006,0.0007,14,True
000000001000181642,-0.1841,0.0307,-0.0175,0.0125,3,True
000000001000016097,-0.0336,0.0051,0.0006,0.0004,20,True
000000001000118134,-0.0319,0.007,0.0,0.0002,9,True
000000001000200097,-0.0533,0.0082,-0.006,0.0008,7,True
000000001000016017,-0.0288,0.0061,-0.0005,0.0006,19,True
000000001000176578,-0.0411,0.0058,0.0002,0.0005,20,True
000000001000015944,-0.0287,0.0057,-0.0005,0.0006,17,True
000000001000039568,-0.0289,0.0046,-0.0025,0.0011,11,True
000000001000117192,-0.0253,0.0071,-0.0002,0.0005,20,True
000000001000015891,-0.0256,0.0035,-0.0025,0.0007,18,True
000000001000016095,-0.0302,0.0052,-0.0001,0.0006,21,True
000000001000184087,-0.0288,0.0064,-0.0044,0.0011,15,True
000000001000021855,-0.0306,0.0041,-0.0028,0.0005,18,True
000000001000163167,-0.0373,0.0072,0.0002,0.0006,10,True
000000001000008469,-0.0482,0.0088,-0.0055,0.0016,9,True
000000001000016028,-0.0328,0.0057,-0.0008,0.0008,21,True
000000001000016008,-0.0381,0.0055,-0.0002,0.0005,19,True
000000001000169155,-0.0331,0.0074,-0.0044,0.001,11,True
000000001000164589,-0.0348,0.0063,0.0005,0.0003,7,True
000000001000104114,-0.028,0.008,-0.0033,0.0008,20,True
000000001000125113,-0.026,0.0054,-0.0001,0.0004,16,True
000000001000188585,-0.0261,0.0074,-0.0007,0.0018,4,True
000000001000158021,-0.0747,0.0135,0.0042,0.0033,11,True
000000001000026048,-0.0422,0.006,-0.0008,0.0025,14,True
000000001000178097,-0.0345,0.0059,-0.0005,0.0004,17,True
000000001000008842,-0.0317,0.0051,-0.0002,0.0003,20,True
000000001000016024,-0.0324,0.0055,-0.0008,0.0006,21,True
000000001000169167,-0.0343,0.0068,-0.0045,0.0011,13,True
000000001000058334,-0.075,0.0167,-0.0021,0.0017,9,True
000000001000194076,-0.049,0.0119,-0.0041,0.0014,12,True
000000001000027508,-0.056,0.0092,0.0044,0.003,13,True
000000001000188574,-0.041,0.0053,0.0016,0.001,14,True
000000001000192639,-0.0444,0.0128,-0.0048,0.002,12,True
000000001000045412,-0.0349,0.007,0.0025,0.0023,10,True
000000001000164588,-0.0346,0.0061,0.0005,0.0002,8,True
000000001000022356,-0.0286,0.0046,-0.0012,0.0005,16,True
000000001000121212,-0.0264,0.0027,-0.0014,0.0005,18,True
000000001000012725,-0.0473,0.009,-0.0027,0.0012,16,True
000000001000027509,-0.0575,0.0096,0.0027,0.0019,15,True
000000001000050923,-0.0309,0.0056,0.0003,0.0005,10,True
000000001000118309,-0.0327,0.0057,-0.0024,0.0009,15,True
000000001000027519,-0.0664,0.0093,0.0027,0.0009,13,True
000000001000012551,-0.0257,0.008,0.0008,0.0034,9,True
000000001000022292,-0.0281,0.0051,-0.0019,0.001,16,True
000000001000015713,-0.0313,0.007,0.0002,0.0005,18,True
000000001000183932,-0.0351,0.0052,-0.0018,0.0013,14,True
000000001000024632,-0.0392,0.0073,-0.0006,0.0009,9,True
000000001000024954,-0.041,0.0086,-0.0031,0.0024,10,True
000000001000164685,-0.0269,0.0086,-0.0016,0.0008,13,True
000000001000117136,-0.0368,0.0044,0.0013,0.0007,12,True
000000001000117126,-0.0368,0.0041,0.0013,0.0007,15,True
000000001000174091,-0.0257,0.004,-0.0008,0.001,16,True
000000001000110389,-0.031,0.0069,0.0001,0.0005,9,True
000000001000131165,-0.0324,0.009,-0.0004,0.0006,7,True
000000001000022359,-0.0254,0.0072,-0.0026,0.0026,15,True
000000001000142783,-0.0278,0.0042,0.0003,0.0005,12,True
000000001000050926,-0.0366,0.0058,-0.001,0.001,12,True
000000001000024955,-0.038,0.0089,-0.0004,0.0011,11,True
000000001000166028,-0.0277,0.0057,-0.0038,0.0009,19,True
000000001000175476,-0.0505,0.0061,0.002,0.0011,18,True
000000001000016139,-0.0367,0.008,0.0006,0.0005,16,True
000000001000126061,-0.0402,0.0076,0.0003,0.0005,19,True
000000001000008501,-0.0318,0.0091,-0.0012,0.0008,10,True
000000001000168581,-0.0376,0.0112,-0.0062,0.0008,17,True
000000001000189234,-0.0259,0.0045,-0.001,0.0005,9,True
000000001000160393,-0.0294,0.0073,0.0013,0.001,11,True
000000001000064472,-0.0522,0.0138,-0.0043,0.0011,11,True
000000001000159186,-0.0288,0.0063,-0.0015,0.0006,12,True
000000001000016116,-0.033,0.0054,-0.0001,0.0004,21,True
000000001000175281,-0.0475,0.0118,0.0004,0.0029,12,True
000000001000113467,-0.0258,0.0054,-0.0,0.0004,3,True
000000001000123817,-0.0429,0.0086,0.0002,0.0005,16,True
000000001000092554,-0.0523,0.0101,-0.004,0.0022,10,True
000000001000092578,-0.0528,0.0131,-0.005,0.0024,10,True
000000001000127436,-0.0255,0.0067,-0.0017,0.0008,20,True
000000001000192625,-0.0294,0.0089,-0.0025,0.001,11,True
000000001000016105,-0.0398,0.005,0.0003,0.0004,19,True
000000001000008106,-0.0263,0.0059,-0.0004,0.0007,21,True
000000001000064496,-0.0506,0.0105,-0.0039,0.0013,12,True
000000001000016112,-0.0308,0.0062,0.0002,0.0005,21,True
000000001000166029,-0.03,0.0088,-0.0098,0.002,13,True
000000001000118139,-0.0985,0.0167,-0.0024,0.0021,9,True
000000001000046703,-0.048,0.0104,-0.0015,0.0014,16,True
000000001000176579,-0.0375,0.0057,-0.0003,0.0004,21,True
000000001000164581,-0.0345,0.0052,0.0004,0.0002,19,True
000000001000164536,-0.0341,0.0061,0.0007,0.0005,15,True
000000001000188891,-0.0638,0.0134,-0.0047,0.0021,12,True
000000001000016087,-0.0315,0.0051,0.0007,0.0005,16,True
000000001000109981,-0.0313,0.0057,0.0003,0.0037,15,True
000000001000117276,-0.0426,0.0042,-0.0044,0.0008,20,True
000000001000128764,-0.0318,0.0076,-0.0021,0.001,12,True
000000001000022482,-0.0742,0.012,-0.0059,0.007,12,True
000000001000110255,-0.0268,0.0072,0.0001,0.0009,11,True
000000001000016133,-0.0368,0.0058,-0.0,0.0006,21,True
000000001000016100,-0.0368,0.0041,-0.0005,0.0004,21,True
000000001000076794,-0.0331,0.0078,-0.0038,0.002,16,True
000000001000015958,-0.0403,0.0034,-0.0014,0.0006,21,True
000000001000121186,-0.0432,0.0104,0.0023,0.0024,7,True
000000001000138430,-0.0277,0.0072,-0.0004,0.0008,17,True
000000001000112676,-0.0311,0.0051,-0.0,0.0004,21,True
000000001000152399,-0.0356,0.0059,-0.0059,0.0013,17,True
000000001000112662,-0.0269,0.0046,-0.0009,0.0006,16,True
000000001000123758,-0.0274,0.0067,0.0002,0.0004,13,True
000000001000015997,-0.0405,0.006,-0.0003,0.0005,20,True
000000001000054605,-0.037,0.0107,-0.0055,0.0022,9,True
000000001000112668,-0.0389,0.0039,-0.0003,0.0005,20,True
000000001000016114,-0.0467,0.0067,-0.0001,0.0004,20,True
000000001000063420,-0.0259,0.0057,-0.002,0.001,8,True
000000001000041395,-0.1873,0.0388,0.0111,0.0226,5,True
000000001000016115,-0.0338,0.0071,-0.0006,0.0005,20,True
000000001000022585,-0.0612,0.0116,-0.0025,0.006,9,True
000000001000168823,-0.0258,0.0056,0.0017,0.0019,6,True
000000001000016018,-0.0438,0.007,0.0005,0.0007,21,True
000000001000022571,-0.0668,0.0213,-0.0112,0.0065,10,True
000000001000176577,-0.037,0.0047,-0.0021,0.0008,21,True
000000001000147134,-0.0312,0.0069,-0.006,0.0018,12,True
000000001000022451,-0.0848,0.0125,-0.0094,0.0057,13,True
000000001000016023,-0.0321,0.0052,-0.0011,0.0007,21,True
000000001000096490,-0.0514,0.0114,-0.0064,0.0009,12,True
000000001000015961,-0.0355,0.0039,-0.0003,0.0004,20,True
000000001000016021,-0.0431,0.0051,0.0,0.0006,21,True
000000001000056729,-0.0734,0.02,-0.0013,0.0013,13,True
000000001000168834,-0.0304,0.0061,-0.0001,0.0021,7,True
000000001000016096,-0.0282,0.0054,0.0,0.0005,20,True
000000001000054617,-0.0254,0.0036,-0.0036,0.0008,19,True
000000001000201528,-0.1058,0.0168,-0.0139,0.0061,8,True
000000001000015991,-0.035,0.0051,-0.0013,0.0006,19,True
000000001000183952,-0.0287,0.0046,-0.0026,0.0006,6,True
000000001000201491,-0.0918,0.0179,-0.0169,0.0095,6,True
000000001000092552,-0.0391,0.0075,-0.0007,0.001,10,True
000000001000015959,-0.0349,0.0042,-0.0021,0.0008,20,True
000000001000126299,-0.0373,0.0074,-0.0043,0.0016,17,True
000000001000016022,-0.0416,0.0061,-0.0001,0.0006,21,True
000000001000016117,-0.046,0.0065,0.0005,0.0005,20,True
000000001000117258,-0.0318,0.005,-0.0003,0.0003,17,True
000000001000016110,-0.0418,0.0071,-0.0002,0.0005,20,True
000000001000016111,-0.0319,0.0052,0.0001,0.0005,21,True
000000001000016015,-0.0293,0.006,-0.0024,0.0011,17,True
000000001000149139,-0.0446,0.0055,0.0021,0.0008,15,True
000000001000171151,-0.0266,0.0068,0.0001,0.0007,11,True
000000001000021923,-0.0299,0.0055,-0.003,0.0006,13,True
000000001000179031,-0.0357,0.0096,-0.0038,0.0016,14,True
000000001000179058,-0.0326,0.0086,-0.0042,0.002,11,True
000000001000161915,-0.0272,0.0049,-0.0009,0.0004,18,True
000000001000016020,-0.0379,0.0061,0.0005,0.0007,19,True
000000001000117654,-0.0618,0.0197,-0.003,0.0021,10,True
000000001000054375,-0.0309,0.0055,-0.0019,0.002,15,True
000000001000098236,-0.0588,0.0102,-0.0081,0.0025,8,True
000000001000092556,-0.0468,0.0095,-0.0026,0.0019,9,True
000000001000104145,-0.0309,0.0096,-0.0002,0.0011,7,True
000000001000145835,-0.0255,0.0036,-0.0029,0.0007,16,True
000000001000181283,-0.0254,0.0055,-0.0015,0.0008,15,True
000000001000182808,-0.0314,0.0043,0.0002,0.0002,18,True
000000001000182809,-0.0323,0.0038,0.0002,0.0002,18,True
000000001000150196,-0.0255,0.0037,-0.001,0.0002,18,True
000000001000015629,-0.0339,0.0095,0.0002,0.0011,17,True
000000001000191489,-0.0301,0.0051,0.0002,0.0003,16,True
000000001000202415,-0.0593,0.0101,0.0004,0.0043,16,True
000000001000205515,-0.029,0.0074,-0.0008,0.0004,17,True
000000001000183706,-0.0804,0.0149,-0.0052,0.0077,8,True
000000001000184102,-0.04,0.0074,-0.0008,0.0009,15,True
000000001000190252,-0.0342,0.0069,0.0004,0.0003,17,True
000000001000190260,-0.0351,0.0051,0.0005,0.0003,17,True
000000001000190268,-0.0317,0.005,0.0003,0.0003,18,True
000000001000207061,-0.0319,0.0064,-0.0012,0.0009,14,True
000000001000187766,-0.0301,0.0031,-0.001,0.0006,5,True
000000001000208900,-0.0253,0.0035,-0.0038,0.0007,17,True
000000001000208890,-0.0259,0.0036,-0.0002,0.0006,14,True
000000001000207475,-0.0287,0.0044,0.0003,0.0003,18,True
000000001000210654,-0.0333,0.005,-0.0035,0.0011,16,True
000000001000207488,-0.0349,0.0096,0.0006,0.0003,19,True
000000001000207495,-0.043,0.0104,0.0004,0.0003,16,True
000000001000207494,-0.0415,0.0073,0.0006,0.0003,20,True
000000001000207493,-0.0419,0.0079,0.0004,0.0003,17,True
000000001000207492,-0.0364,0.006,0.0004,0.0003,17,True
000000001000207476,-0.0336,0.0051,0.0001,0.0005,18,True
000000001000209331,-0.0403,0.0066,-0.0033,0.0009,11,True
000000001000207491,-0.0361,0.0051,0.0002,0.0002,20,True
000000001000015800,-0.029,0.0071,-0.0025,0.0019,6,True
000000001000016041,-0.0261,0.005,-0.0026,0.0004,12,True
000000001000207498,-0.0429,0.0085,0.0007,0.0003,20,True
000000001000207501,-0.0445,0.0094,0.0007,0.0004,19,True
000000001000209760,-0.0592,0.0187,-0.0024,0.0049,8,True
000000001000197021,-0.0269,0.0047,0.0002,0.0002,16,True
000000001000207500,-0.0437,0.0104,0.0007,0.0003,19,True
000000001000197007,-0.0317,0.0043,0.0002,0.0002,17,True
000000001000209813,-0.0335,0.0103,0.0,0.0007,16,True
000000001000212451,-0.0326,0.0037,-0.0007,0.0005,14,True
000000001000214315,-0.0374,0.0076,-0.0002,0.001,7,True
000000001000214927,-0.0263,0.0075,0.0004,0.0003,10,True
000000001000215284,-0.0639,0.0114,0.0022,0.0044,14,True
000000001000214949,-0.0371,0.0102,-0.0024,0.0018,14,True
000000001000215734,-0.1017,0.0229,-0.0043,0.0048,11,True
000000001000215643,-0.0614,0.0128,0.0029,0.0057,13,True
000000001000219662,-0.0548,0.0093,0.0029,0.0033,19,True
000000001000213915,-0.03,0.0067,0.0004,0.0003,8,True
000000001000225084,-0.0512,0.0119,0.0024,0.0016,10,True
000000001000225038,-0.0502,0.0157,0.0009,0.0062,9,True
