,item_code,avg_conv_rate,last_price,last_date,avg_unique_views,Sales_PE,Sales_PE_err,del_week,del_week_err,intercept,intercept_err,pc2,item_skey
812,000000001000053473,0.004607438797633766,879.99,2021-02-22,27.31983608258118,0.8952,0.1364,0.656,0.1356,19.5325,3.9635,513.759,151707703968758
813,000000001000119232,0.002668788051193557,849.99,2021-02-25,101.127886002886,-0.5861,0.0856,-0.4293,0.1076,0.0607,1.3948,353.740,258107443451884
814,000000001000159186,0.013802950599035375,149.99,2021-01-27,44.24505082335965,-1.1493,0.2665,-0.8062,0.2167,11.205,2.0231,72.859,219432927150383
815,000000001000225832,0.028335147532975086,72.99,2021-01-31,157.46153846153845,-3.3457,0.3306,-2.8625,0.2221,18.0184,1.939,48.430,157672851714924
816,000000001000007069,0.009104264600093353,269.99,2021-01-09,70.57792207792208,1.0498,0.1575,1.0149,0.1616,9.8082,1.9389,120.510,131810940860785
817,000000001000008000,0.011520340366193767,279.99,2021-02-25,168.30612244897958,-0.8887,0.1735,-0.0418,0.2509,16.8524,2.1809,104.520,40898643840062
818,000000001000008068,0.0030191086519114688,214.99,2021-01-09,55.22222222222222,-0.5829,0.1504,0.0473,0.1062,12.637,1.6556,57.799,27198946181573
819,000000001000008699,0.005200786148892064,429.99,2021-02-25,152.54166666666666,0.9659,0.0908,0.4824,0.1143,8.1692,1.8157,178.020,226211086291457
820,000000001000015723,0.012087500010255757,349.99,2021-02-05,358.125,-2.4521,0.6641,-2.4951,0.2662,12.6089,4.3051,156.759,248986139630276
821,000000001000071059,0.004780639060038628,1199.99,2021-02-05,41.937656105406674,1.7103,0.4118,1.8005,0.4025,6.1707,1.941,699.169,68408548064374
822,000000001000173700,0.019994491743111423,119.99,2021-02-19,259.31043956043953,6.8796,1.7774,5.2379,1.5124,53.4419,8.8143,50.340,175078134472797
823,000000001000188891,0.010487818277172628,319.99,2021-02-23,102.28174603174602,3.3677,0.7976,0.3931,0.2146,18.1354,3.7392,122.680,52638967279442
824,000000001000205092,0.0027901138056400476,499.99,2021-01-20,62.775627943485084,-0.1841,0.0586,-0.2776,0.0703,3.4101,1.3548,276.220,169149483751434
825,000000001000208890,0.01679136580050321,139.99,2021-02-11,34.265393430099316,-0.9029,0.1807,-1.4057,0.1536,7.0286,1.1449,94.099,70469457645532
826,000000001000014946,0.001146253018862015,1099.99,2021-02-25,194.66768867767703,0.4793,0.0559,-0.3471,0.0792,5.1184,1.1758,469.370,84423349855069
827,000000001000024348,0.0034589093442769724,499.99,2021-02-10,23.64861111111111,1.702,0.4274,-0.1437,0.2874,22.4114,5.9882,294.370,246358691017754
828,000000001000025186,0.012327656394453004,379.99,2021-01-31,23.178571428571427,-3.1718,0.6093,-0.3034,0.9983,13.5305,3.8891,213.090,238012180240193
829,000000001000033640,0.006097168322988721,349.99,2021-02-25,103.51475303696938,1.0717,0.3527,1.753,0.6736,12.2984,3.5263,199.960,189901990951973
830,000000001000054939,0.006127745661495977,549.99,2021-02-19,249.64996663648623,-3.3051,0.9204,-2.1146,0.6832,30.36,6.458,292.149,162375374443135
831,000000001000071047,0.012725667486492431,869.99,2021-02-25,80.2875,-1.0856,0.341,-1.1015,0.2472,12.2127,5.2404,496.209,23516453329146
832,000000001000119827,0.008023183247142086,249.99,2021-02-25,143.97124011584387,2.2019,0.3059,-0.142,0.3374,6.1916,3.82,145.690,2741204919379
833,000000001000123648,0.005395099021737492,479.99,2021-01-07,82.92873851294904,-0.8344,0.216,0.4861,0.0556,6.2867,1.5915,318.769,17890697299181
834,000000001000161914,0.0030874197530864197,119.99,2021-02-18,208.28571428571428,1.3153,0.4017,1.437,0.3882,7.3269,1.689,39.680,55802229332412
835,000000001000196336,0.0008397680873350493,529.99,2021-02-14,87.76679986679987,-0.3365,0.0779,-0.2749,0.1073,2.5442,1.2851,326.160,188564028928133
836,000000001000005177,0.003914446649957077,799.99,2021-02-25,167.77092859380411,-0.5965,0.1189,-0.4365,0.2368,3.5224,2.4169,354.699,46102348697759
837,000000001000008049,0.003707343549536707,319.99,2021-02-25,107.92307692307692,-0.6388,0.1324,-0.659,0.1404,12.3471,1.8256,119.020,198025059863765
838,000000001000119255,0.006560855017699797,379.99,2021-02-25,254.91880341880338,-1.5226,0.2139,0.4337,0.2778,19.1974,2.4383,153.180,248784925792308
839,000000001000015964,0.0070416197617069074,179.99,2021-02-25,114.08703703703704,2.7976,0.3597,2.8549,0.365,12.2761,1.3446,73.750,66469825280307
840,000000001000039130,0.005009440620741554,579.99,2021-02-25,31.588383838383837,-1.2486,0.4009,-0.4725,0.1544,11.0524,3.2444,259.610,88837361836122
841,000000001000071036,0.009303531698711384,919.99,2021-02-25,97.72111459968605,0.7953,0.1052,0.439,0.1496,10.7319,2.6176,524.809,243492195116622
842,000000001000114009,0.0028324028314028315,274.99,2021-02-21,159.63194444444446,0.8701,0.2061,0.8987,0.6741,9.7811,4.175,125.300,202498930410110
843,000000001000123451,0.006380830682656986,194.99,2021-02-25,97.97138047138047,-1.1655,0.2902,-0.887,0.2093,12.8284,2.0072,56.810,229616101357016
844,000000001000123469,0.006118706957517289,349.99,2021-02-13,152.35182441397612,1.0887,0.2093,-0.7803,0.2605,14.6766,1.6475,182.669,38005967066548
845,000000001000172230,1e-06,519.99,2021-01-27,57.27272727272727,0.7123,0.2162,0.814,0.3018,6.2551,1.4187,306.360,170475137773761
846,000000001000178634,0.0007101191133184467,299.99,2021-02-25,224.25373851294904,-0.6646,0.1182,0.3786,0.0923,12.4972,1.5437,153.419,266606750985776
847,000000001000179333,0.01112034766493699,119.99,2021-01-20,168.625,1.1842,0.2639,0.3039,0.2019,7.6262,2.8577,58.969,226043324470337
848,000000001000016124,0.006762906876753053,299.99,2021-02-25,115.98076923076923,-2.5684,0.6188,0.3389,0.1871,19.3239,4.0749,128.699,135548881433591
849,000000001000028682,0.00441111976034285,299.99,2021-02-19,298.6692063492063,-1.8135,0.5964,-3.067,0.4088,22.8677,4.1643,194.319,164708256253600
850,000000001000111742,0.008227949733165495,89.99,2021-02-25,218.79336734693877,0.828,0.1407,0.2568,0.2253,4.5301,1.2831,44.799,245637462662802
851,000000001000119235,0.0015663132603341702,849.99,2021-02-25,62.809340659340656,-0.4663,0.0541,-0.5471,0.0728,0.6897,1.0382,351.380,260597104304886
852,000000001000179044,0.015101037750094375,269.99,2021-02-25,126.14285714285714,1.5936,0.3592,1.6834,0.3632,6.5296,1.0947,143.680,158973162756363
853,000000001000027431,0.004806910247876068,549.99,2021-02-25,33.09722612446455,1.1236,0.2865,1.2152,0.2918,6.6752,1.1378,268.759,111494792815120
854,000000001000080373,0.0029869149213406212,519.99,2021-01-30,271.42386473429957,0.4323,0.0964,-0.1783,0.137,5.0729,2.7528,319.319,237928487401281
855,000000001000113329,0.0029934990515402726,319.99,2021-02-25,67.19977547762983,-1.067,0.2244,-1.2172,0.2575,5.526,1.7324,182.930,87678850823102
856,000000001000118250,0.0016257111642451062,379.99,2021-02-14,132.9659090909091,-1.1049,0.2771,-1.6697,0.3398,14.5682,2.6902,167.340,255803968009345
857,000000001000123755,0.005077142131979695,194.99,2021-02-25,48.49230769230769,2.5297,0.398,0.0117,0.6123,32.5264,4.7253,88.079,248026461387288
858,000000001000124221,0.015044354461355382,184.99,2021-02-18,139.54583333333335,-2.5069,0.6365,-1.523,0.3649,15.8998,2.9492,103.959,221105044452540
859,000000001000127691,0.0015885761478123554,1399.99,2021-01-27,208.92989716910768,-2.2122,0.202,-2.6198,0.3087,29.6684,9.9754,987.679,75242507633591
860,000000001000143991,0.0012599056497362144,879.99,2020-12-08,124.37945408932804,1.0549,0.1094,-0.0007,0.1117,6.5915,2.7133,519.029,107490819013895
861,000000001000176713,0.01298568924869964,139.99,2021-02-19,103.07341269841271,2.4848,0.6939,1.9635,0.7199,52.1096,6.4128,38.909,91581053104955
862,000000001000182665,0.011420672982091876,229.99,2021-02-25,113.32352941176471,3.3119,0.5272,-0.487,0.1713,27.5125,2.8349,123.870,104658229113950
863,000000001000202498,0.0029018847509241857,259.99,2021-02-17,121.92633928571426,-0.5217,0.1404,-0.3645,0.1165,4.4444,1.73,139.509,264428918756716
864,000000001000039565,0.014137045737122558,399.99,2020-10-04,34.02018633540373,-1.9189,0.4647,-1.2162,0.2593,9.39,3.1247,268.470,191152475102573
865,000000001000079875,0.006555452541594603,499.99,2021-02-02,72.55296536796537,-0.8962,0.1483,-1.4014,0.5513,3.7619,4.505,259.630,56321203242357
866,000000001000080052,0.0020350953118946145,264.99,2021-02-25,884.9142857142857,-0.354,0.0927,1.0914,0.092,5.8725,2.3506,165.580,207253220378593
867,000000001000123775,0.007329447029706286,219.99,2021-02-25,195.8874458874459,0.4272,0.1183,0.4638,0.1448,1.9865,1.4917,107.349,21057090375736
868,000000001000126213,0.023196876288659796,379.99,2021-02-25,35.27272727272727,0.6683,0.1959,-0.9105,0.1877,8.1059,2.7745,237.169,214411124867996
869,000000001000133189,0.007197408126343578,519.99,2021-01-14,69.15016233766234,0.9168,0.2562,-0.7808,0.236,16.8645,5.2033,314.670,101867002411305
870,000000001000184191,0.014846093492988188,104.99,2021-02-25,54.48370726495727,-2.0484,0.4248,2.5009,0.4838,23.0729,4.7578,29.399,224726400883037
871,000000001000005892,0.0020083234803046374,799.99,2020-11-25,570.1541479342046,-0.7167,0.2237,-0.6569,0.227,24.8059,3.7336,365.519,242261139945326
872,000000001000012658,0.00652356742430643,229.99,2021-02-03,125.05997921456681,1.6153,0.4612,1.9987,0.9544,7.2286,2.4254,106.880,188268432019601
873,000000001000016024,0.009644328929986791,139.99,2021-02-10,57.7125,-3.0656,0.7054,-2.5613,0.7499,46.832,7.8156,54.039,222340128185234
874,000000001000052659,0.0077081290944123314,234.99,2021-02-25,64.875,-0.2926,0.0837,-0.0817,0.0825,9.6334,1.7408,152.530,126044928905370
875,000000001000064534,0.012102530210839834,449.99,2020-12-23,39.31428571428572,-0.4751,0.111,-1.4893,0.492,6.3299,3.0903,321.829,66719975445269
876,000000001000079876,0.010343975020087198,549.99,2021-02-19,84.49259910117996,-0.7327,0.1586,-1.0742,0.2321,10.4071,4.2207,288.930,73917799795659
877,000000001000080044,0.00376785552268315,369.99,2021-02-25,264.59241345779907,0.9812,0.172,-0.3433,0.161,6.2668,2.5306,217.020,270694730581945
878,000000001000080490,0.007477720638587121,229.99,2021-02-25,42.68643836322407,0.6205,0.1316,0.6873,0.1449,10.7554,3.055,137.139,209540213213697
879,000000001000113239,0.0017677584668289836,1249.99,2021-02-25,87.91112716746618,-1.2838,0.2535,-0.2209,0.6914,24.602,14.1381,886.450,75299614268385
880,000000001000123638,0.0035894169094404476,369.99,2021-02-25,57.698470535312644,-0.8442,0.0894,-0.9896,0.1287,1.6552,2.419,229.940,148493268384280
881,000000001000126497,0.00951874120823394,189.99,2021-01-13,103.05801814672783,5.0922,0.9249,2.2252,0.8911,35.79,6.4873,110.640,79748064182968
882,000000001000209420,0.022258551669316375,319.99,2021-02-19,139.77777777777777,-0.7035,0.2332,0.661,0.2413,7.5486,2.1418,196.380,261794898987885
883,000000001000050867,0.004425574574750108,569.99,2021-02-25,103.89880952380952,-0.6535,0.1369,-0.571,0.1986,4.6867,2.0445,211.780,255099190979607
884,000000001000125632,0.0010725183509301159,879.99,2021-02-25,43.55932539682539,0.1908,0.0387,-0.9522,0.2786,5.374,1.9686,425.259,251985586692920
885,000000001000127812,0.003258232096378374,429.99,2021-01-06,33.93655303030303,0.446,0.1455,0.5435,0.1383,4.3429,1.0663,278.990,50066648282879
886,000000001000144996,0.010384860368155089,299.99,2021-01-21,158.66678633866135,-1.2924,0.3893,-1.0473,0.4623,9.9283,2.4136,200.800,107097129792418
887,000000001000170584,0.007975347389743278,449.99,2021-01-26,69.50557956536217,-0.3601,0.1149,-0.2494,0.1605,3.8584,1.6937,210.910,270069081652105
888,000000001000173680,0.005147786113117298,419.99,2021-01-01,39.139568764568764,-2.044,0.3352,0.1617,0.304,21.1312,3.7572,294.329,28448124982045
889,000000001000176719,0.014478989903701306,139.99,2021-02-17,184.1861471861472,6.1037,0.8062,-0.6339,0.7537,44.5511,6.8841,42.180,99173985444052
890,000000001000176723,0.004065146195439404,129.99,2021-02-18,80.60454545454544,1.2852,0.2906,0.3224,0.2554,9.0851,2.4419,40.200,172365997099202
891,000000001000179076,0.00873462445414847,919.99,2021-02-25,28.625,-0.73,0.1074,-0.5362,0.1375,7.896,2.989,526.159,229744591274573
892,000000001000209623,0.0021241422505307857,289.99,2021-02-10,58.875,0.969,0.1516,1.8544,0.2631,12.4682,1.5763,148.130,211231708621949
893,000000001000052319,0.0029621668699537362,249.99,2021-02-17,226.56987031541698,0.9499,0.2983,-0.5558,0.1914,10.9224,2.8415,151.400,118401117569635
894,000000001000064478,0.012632841093180632,449.99,2021-02-15,128.75894974590628,2.8815,0.5434,2.3336,0.442,16.0797,2.8062,258.579,164817957189186
895,000000001000104518,0.0006564037346269957,1299.99,2021-02-25,79.46570803280841,-0.7841,0.1158,-1.3034,0.4736,5.2661,3.1488,532.980,233097894614715
896,000000001000123855,0.0029552097488921717,299.99,2021-02-17,75.22222222222223,1.1641,0.2647,1.5109,0.2523,21.9641,4.2632,94.019,40935613417180
897,000000001000126931,0.011143061281337047,469.99,2021-01-02,51.285714285714285,0.931,0.2095,0.0084,0.1338,10.1376,2.2713,157.919,47057660516543
898,000000001000178561,0.0022641649161143904,279.99,2021-02-19,93.27952642595498,0.9594,0.1133,0.5882,0.0952,6.9064,1.288,135.660,161633004202313
899,000000001000189741,0.003240516882091083,799.99,2021-01-07,31.197805642633227,-0.2629,0.0756,0.1456,0.2575,8.5819,4.0339,396.709,23867432332649
900,000000001000211594,0.00234407240638983,429.99,2021-01-28,138.5742694805195,-1.4982,0.1927,-0.8045,0.1365,3.4447,4.2429,255.120,26843830278311
901,000000001000008469,0.02171087793163998,104.99,2021-02-23,132.03174603174602,1.0307,0.2955,3.0152,0.4471,41.4367,4.964,48.869,73346149704601
902,000000001000011451,0.002314177494768906,2249.99,2021-02-18,34.74935897435898,-1.8617,0.4362,-1.7841,0.4281,16.7765,3.5953,978.139,190463362632428
903,000000001000021705,0.006080485651624099,749.99,2021-01-08,162.55733082706766,1.6474,0.2513,0.6597,0.2165,11.288,5.846,483.560,269159564292939
904,000000001000051361,0.004785688995215311,679.99,2021-02-23,78.375,0.4564,0.115,0.8035,0.1276,11.3048,1.6417,410.680,63915216938458
905,000000001000086544,0.009842928955265545,379.99,2021-02-25,108.21363636363637,-2.0343,0.2931,0.1665,0.1575,17.2193,1.9304,161.650,131356342332379
906,000000001000104120,0.008298214111514874,379.99,2021-02-25,59.56136363636364,0.5737,0.1368,0.1309,0.166,10.6107,2.8567,214.490,223069592263617
907,000000001000114116,0.0048736326311776,159.99,2021-02-23,204.02976190476187,-1.5024,0.2888,0.2056,0.4523,13.7442,2.7646,51.090,100786110151411
908,000000001000121623,0.006719688593797655,469.99,2021-01-14,45.17045454545455,0.4653,0.1092,0.4377,0.1171,12.2516,2.5166,279.740,148450292983351
909,000000001000123772,0.008275231678486997,149.99,2021-02-07,109.16129032258064,-0.6362,0.1052,-0.027,0.0967,4.8446,0.9631,69.299,120377412919614
910,000000001000127804,0.00705260051873414,529.99,2021-01-22,25.778558612440193,-0.7552,0.1741,-0.4855,0.068,3.8089,1.9434,358.850,52162563940442
911,000000001000129713,0.036993360273421795,57.99,2021-02-25,118.42857142857143,1.435,0.2724,-0.2531,0.2611,17.4974,2.136,34.450,157741570084238
912,000000001000151787,0.020729472618140822,39.99,2021-02-09,138.89285714285714,2.7057,0.5711,0.0722,0.54,17.8062,3.0219,23.079,14656811748682
913,000000001000201419,0.007875015748031497,619.99,2021-01-12,24.41428571428571,0.1776,0.059,0.1318,0.0734,5.5327,2.612,425.810,145263084042470
914,000000001000206942,0.001802566467824888,719.99,2021-01-28,68.46357142857143,1.8511,0.1498,-0.6089,0.2451,11.0484,3.2015,404.480,137779489128925
915,000000001000006715,0.0026620044081054287,279.99,2021-02-25,103.36432926829269,0.8018,0.1238,-0.0302,0.1453,8.0765,2.1794,103.860,223092578644750
916,000000001000008019,0.011216510582269683,179.99,2021-02-25,49.919049176329736,-0.5129,0.1163,-0.5756,0.1255,6.372,1.3199,84.459,179554901995022
917,000000001000031010,0.0020530530589578494,599.99,2021-02-25,140.4670984439343,0.4491,0.0945,-0.0045,0.1003,2.0414,1.6081,289.350,139712070795004
918,000000001000037843,0.016382332315522188,179.99,2021-01-14,38.859523809523814,-2.5524,0.457,-2.0547,0.7111,13.3966,3.4381,105.440,72291297049595
919,000000001000062043,0.012288001158987137,1549.99,2021-02-02,80.80198412698412,1.3476,0.3731,1.541,0.2912,13.6074,3.8309,870.889,195601311767194
920,000000001000117377,0.023352648351648353,65.99,2021-01-07,104.0,-2.3427,0.4298,0.0689,0.5651,30.0114,4.1548,34.060,12734110588883
921,000000001000129707,0.006044014299852268,79.99,2021-02-20,282.95887445887445,-0.9984,0.1649,0.5065,0.2295,12.5079,1.5325,45.020,117288928023538
922,000000001000166203,0.005210194305860801,429.99,2021-02-06,97.725,-1.2954,0.1745,-0.6592,0.1734,9.4223,2.2502,176.190,219671325759402
923,000000001000209635,0.008189620628055184,73.99,2021-02-22,53.39285714285714,-2.4128,0.6499,-2.3246,0.6424,14.1231,3.9733,31.300,176307230301619
924,000000001000030913,0.003670724770642202,419.99,2021-02-25,68.125,0.4523,0.0979,-0.0089,0.1041,2.1588,1.669,236.599,204728148946093
925,000000001000050882,0.008213877792378449,369.99,2021-02-25,58.53846153846154,-1.0974,0.1671,-0.4749,0.1672,6.0498,2.0761,170.319,15400045243268
926,000000001000119270,0.013857302026950577,279.99,2021-02-16,127.61255411255411,-1.9581,0.2424,-2.0137,0.2646,22.5408,2.2638,105.250,152949795943586
927,000000001000123644,0.007270440623538192,449.99,2021-02-25,32.07589698884894,0.493,0.1174,0.0715,0.1138,5.3272,1.2486,247.330,38608800627347
928,000000001000127486,0.0017832206574858573,289.99,2021-02-25,193.23636363636365,3.0685,0.3604,2.2631,0.4162,15.8975,2.398,116.610,233940582917090
929,000000001000133283,0.03560930860534125,74.99,2021-02-11,30.636363636363637,-1.5722,0.4488,2.0711,0.3318,21.7833,3.5943,46.430,176748794498897
930,000000001000151789,0.005292825867874305,229.99,2021-02-04,281.67857142857144,0.7129,0.1085,0.2062,0.1098,9.3425,1.691,153.699,225950839895348
931,000000001000194655,0.00153503741845312,369.99,2021-02-25,166.25571428571428,0.4129,0.1315,0.5293,0.2626,8.4256,2.9924,207.729,174088300396741
932,000000001000012462,0.00578710442036637,799.99,2021-02-19,32.8,0.8357,0.1251,0.7334,0.1245,13.2282,3.3307,460.630,67516613153376
933,000000001000016162,0.014075228523769807,169.99,2021-02-25,147.56923076923076,0.4644,0.1111,-0.9474,0.2224,-3.1917,4.0786,90.900,57766393859093
934,000000001000054982,0.00479079158464905,1099.99,2021-02-18,96.25152178193214,2.6031,0.4388,0.0748,0.2157,11.2864,6.0946,518.279,83912900650984
935,000000001000064483,0.05904504504963931,51.99,2021-02-19,31.176488095238092,-1.5212,0.407,-4.1952,0.8483,21.8127,4.7247,30.640,277856157534661
936,000000001000116901,0.008433423099378551,429.99,2021-02-11,105.7798354388076,4.7255,0.9803,4.4694,0.7212,29.4708,4.7879,214.610,184864807626489
937,000000001000123504,0.0029232676797194624,299.99,2021-02-25,85.55,-0.8742,0.1044,-0.7182,0.1148,8.1957,1.4262,102.190,116775162581637
938,000000001000199693,0.0011096474501108649,819.99,2021-02-25,31.096153846153847,0.8224,0.1128,0.1367,0.0947,12.0829,4.0224,471.819,245997705626605
939,000000001000021892,0.005811866279773354,269.99,2021-02-25,388.13888888888886,-1.1668,0.3717,1.8993,0.3705,35.8392,4.7533,180.410,204805912778231
940,000000001000080483,0.07160563396598472,64.99,2021-02-25,69.35042735042735,-7.3814,1.9388,-0.3145,0.8262,35.3261,8.4262,37.840,127314305136754
941,000000001000176584,0.0017738347486382232,599.99,2021-02-25,65.97373717016575,-2.3707,0.3524,2.4934,0.7531,35.8686,6.2242,282.819,264710645918837
942,000000001000178088,0.008522871274639113,149.99,2021-02-18,168.57566943290627,-0.7495,0.1787,-0.588,0.3467,11.8512,1.8174,50.920,165971823173449
943,000000001000008058,0.005056857194727553,379.99,2021-02-25,139.67676767676767,1.4655,0.2346,1.5227,0.2369,19.6943,2.6479,105.849,107287824426750
944,000000001000016039,0.0068135392005046055,319.99,2021-01-20,50.99794277360067,2.7232,0.3738,0.4207,0.1535,13.223,1.7533,165.110,65810995293081
945,000000001000075029,0.0020370733770313423,599.99,2021-02-25,194.70025737745036,-0.2821,0.0488,-0.3367,0.0809,3.634,1.5407,346.829,98295016796129
946,000000001000119248,0.003149615612482979,779.99,2021-02-20,46.52243589743589,-1.5394,0.2378,-1.757,0.1315,5.4437,2.6326,299.389,216497885123616
947,000000001000119770,0.00391744908616188,169.99,2021-02-23,109.42857142857143,-1.9433,0.4489,-0.9478,0.2234,11.1085,1.826,79.870,82903416414175
948,000000001000119823,0.00316893274617467,214.99,2021-02-25,77.7195945945946,0.86,0.2103,0.6848,0.1755,8.5951,1.4709,55.680,250156088257373
949,000000001000155586,0.001839938479669896,319.99,2021-02-23,148.68500881834214,0.9828,0.2587,2.1439,0.5918,11.2052,2.4537,203.199,209077185037466
950,000000001000172911,0.006159075322914055,529.99,2021-02-25,559.5999999999999,1.6643,0.4098,-1.2038,0.3597,29.2347,5.7842,200.370,65945353505635
951,000000001000182529,0.0024259149510109843,379.99,2021-02-25,141.700328407225,1.0827,0.2141,-0.0073,0.1517,14.5053,2.1923,157.979,156196301036531
952,000000001000201652,0.007082596894440341,999.99,2021-02-23,44.792929292929294,0.7208,0.1729,0.4767,0.1387,7.9402,2.4784,647.649,272921288628920
953,000000001000214952,0.008238547892720306,279.99,2021-02-18,68.35714285714286,-2.3174,0.5764,-2.8975,0.5762,23.118,3.3895,157.889,330750983533
954,000000001000006755,0.00656934929017468,379.99,2021-02-25,184.31349206349205,1.1162,0.1226,0.3519,0.1326,7.0594,0.9192,127.720,58236295175808
955,000000001000008071,0.01126925958069931,214.99,2021-02-25,53.77222222222222,1.0164,0.1448,0.9672,0.1457,8.8144,1.677,86.959,263963232869559
956,000000001000009785,0.001813876123019933,1799.99,2021-02-25,29.079266222129128,1.0835,0.1897,0.8141,0.1386,13.9241,1.9161,622.820,170427457729873
957,000000001000012551,0.015493038920831492,199.99,2020-12-26,27.28949264176186,-2.6421,0.5509,-3.7335,0.8783,19.3248,5.1814,86.079,228932435522843
958,000000001000046262,0.0026631369106614876,649.99,2021-02-25,41.33771895015316,0.744,0.1212,1.0565,0.1957,10.3032,1.469,295.630,180819535899104
959,000000001000079852,0.006337365743208407,469.99,2021-02-25,122.73394766581266,1.5161,0.2167,0.5996,0.1449,1.4526,4.5548,242.650,124802961670129
960,000000001000006340,0.006404508406569385,429.99,2021-02-25,61.75701871657754,0.57,0.1383,-0.6395,0.1965,12.0617,2.3401,158.720,231050886806576
961,000000001000016047,0.006776959793830986,299.99,2021-02-25,33.65833333333333,-0.9114,0.1308,-0.4879,0.3275,17.4638,2.3081,161.810,182292294267983
962,000000001000071034,0.013652815870871143,869.99,2021-02-14,52.73430103035366,0.7484,0.1136,0.5663,0.2031,5.4042,3.7408,495.480,159697114076790
963,000000001000153364,0.007321899424786474,399.99,2021-02-25,819.5714285714286,-2.9822,0.9863,-0.289,0.9081,61.6667,12.3472,168.699,51150197298052
964,000000001000161916,0.01811567358584196,104.99,2021-02-16,94.37810337810338,-2.9201,0.4473,-2.4117,0.4828,25.3981,5.855,35.530,44571462757542
965,000000001000176631,0.00480148283325861,929.99,2021-01-23,59.83928571428571,-0.2501,0.0644,-0.0994,0.05,3.4135,1.8021,675.820,175878298867519
966,000000001000200211,0.002224092581049101,799.99,2021-02-25,62.06349206349207,0.2856,0.0673,0.1173,0.0595,3.4317,2.6477,506.480,68870127233410
967,000000001000024887,0.02978615625,229.99,2020-04-20,19.883495145631066,3.0633,0.4864,1.3552,0.6743,10.3509,3.2617,145.389,145009688375028
968,000000001000039135,0.004775190268041472,479.99,2021-02-22,73.3919191919192,-0.5019,0.138,-0.2511,0.2154,8.6475,2.3404,189.210,1907487694394
969,000000001000050842,0.005018868372057907,419.99,2021-02-20,134.942732648615,-0.5634,0.1449,-0.3839,0.2297,7.0008,2.5193,193.020,71383178344508
970,000000001000125868,0.004663779519901226,419.99,2021-02-25,98.64285714285715,1.4099,0.2199,1.251,0.167,34.032,6.3472,156.440,275606544152564
971,000000001000138394,0.0008766567425569176,179.99,2020-12-22,76.78571428571428,-3.107,0.2881,-2.5033,0.4409,12.3038,4.6395,126.090,166606012599388
972,000000001000179069,0.0018673199935967898,1049.99,2020-12-31,59.66493506493506,-0.4889,0.12,-0.4771,0.1324,6.0468,2.2841,641.370,240041382955152
973,000000001000179470,0.009486697346969022,104.99,2021-02-25,116.32758620689656,6.4888,0.3898,1.7733,0.3713,16.3373,3.4277,33.740,182989205450500
974,000000001000006090,0.00991671641051066,89.99,2021-02-22,93.81395348837209,3.8987,0.7116,1.6802,0.7203,47.5279,8.2795,38.020,139144004332886
975,000000001000021539,0.003577072821846554,1299.99,2021-01-19,341.77777777777777,-1.4383,0.1846,-0.7503,0.6032,12.5568,9.0943,888.690,99634639693704
976,000000001000035455,0.0117106018735363,569.99,2021-02-25,94.88888888888889,-0.3723,0.1015,0.2284,0.4126,5.0636,3.6848,293.959,145994625833198
977,000000001000053659,0.002745739249771272,549.99,2020-11-20,99.36363636363636,-1.0751,0.305,-1.2556,0.3733,9.7711,4.7084,355.300,6282729354454
978,000000001000210751,0.0038841690138420163,419.99,2021-02-04,219.77635327635326,1.4395,0.2653,0.1924,0.1745,23.4278,3.711,150.740,14025418468626
979,000000001000005781,0.007846286380793847,89.99,2021-02-25,111.39285714285714,1.8964,0.4066,0.2472,0.3858,2.8217,5.7778,37.770,232293900631196
980,000000001000009297,0.0011893757510886046,2549.99,2021-02-25,63.0056216931217,0.9438,0.1928,1.1924,0.2343,12.0157,1.866,977.990,251945191098933
981,000000001000110288,0.021094750000000002,134.99,2021-01-17,49.23076923076923,-2.3405,0.4712,-2.0985,0.4439,15.1251,3.0018,85.750,61982182618072
982,000000001000114878,0.008360914005999821,99.99,2020-12-27,81.33333333333333,2.7551,0.4365,3.4432,0.448,13.6076,1.4225,63.509,197426926724419
983,000000001000122517,0.005300302946843076,399.99,2021-02-01,93.29567099567099,-0.4981,0.0939,-0.763,0.1736,6.7055,2.7236,223.229,191582849218005
984,000000001000135780,0.01183361698550813,229.99,2021-01-29,58.522702112702106,-0.7632,0.1935,-0.9243,0.2091,6.2806,3.6896,134.900,160720077133043
985,000000001000210992,0.003155159547903798,149.99,2021-02-11,146.32692307692307,-2.5392,0.5854,-1.9669,0.5603,10.6759,5.1325,86.040,23482760187362
986,000000001000064343,0.001653892561983471,274.99,2020-10-30,75.625,-1.0434,0.2255,-0.968,0.4015,16.6435,2.6817,176.139,59885845738065
987,000000001000097480,0.008331369448272796,349.99,2021-02-23,62.42857142857143,-3.1378,0.4847,-3.6398,0.5416,28.5315,2.7535,223.410,207403314416543
988,000000001000117190,0.0043512713112526,529.99,2021-02-22,129.3936507936508,-0.5471,0.1163,-0.3359,0.1692,7.6061,1.7466,197.009,143256925152761
989,000000001000117393,0.011279307705361324,99.99,2021-02-25,65.13214285714287,-1.4894,0.2243,-0.1052,0.2238,11.5167,1.8164,48.969,207772490510482
990,000000001000123330,0.013002008866166826,179.99,2021-02-18,75.7716222600151,1.0714,0.3478,2.5056,0.4533,7.6371,2.8089,87.620,212715262640930
